483.8581	22.25768	254.5103	279.6708	260.8004	424.8277	483.8581	483.8581	483.8581	483.8581	483.8581	483.8581	299.9928	383.216	55.16038	1.935451	0.9677256	1.867579	128.6933
53.10221	565.612	27.48499	0	0	0	0	0	0	219.1101	383.9894	272.0863	0	306.6739	713.1584	723.2841	723.2841	2.356884	126.0997
722.5609	594.5427	86.79473	4.339735	848.3627	128.3939	323.8089	723.2841	723.2841	723.2841	763.8869	765.0579	739.2863	749.4311	752.6522	728.2345	594.9368	2.371711	125.0901
0	0	0	0	0	0	0	0	0	41.03902	564.8887	654.5738	612.6243	324.7563	0	116.9784	0	1.51996	75.55054
138.1139	0	63.06607	359.2988	815.2707	1045.739	463.5656	691.2706	208.4622	426.0179	717.498	723.2841	723.2841	722.5609	502.6874	0	486.9309	2.107179	130.3438
569.2283	7.232891	21.62262	192.0815	200.7005	1535.151	0	499.7943	723.2841	723.2841	724.7691	726.3334	734.2314	746.4858	733.2417	723.2841	512.2056	2.322835	124.6593
141.1268	0	0	0	0	81.00842	182.9917	0	13.38919	170.7119	455.7071	475.8021	275.3597	806.9494	541.7482	339.2917	0	2.714688	59.35568
0	0	0.9030842	243.8336	300.7276	19.86785	36.01397	274.7306	0	0	26.34215	0	0	0	0	0	57.0616	1.4066	15.34127
575.0145	365.261	0	0	135.8619	150.9979	256.694	210.5425	711.7119	723.2841	723.2841	723.2841	754.8657	751.9767	732.2662	721.8426	532.204	2.439163	143.3348
492.8859	666.4644	617.0684	1085.582	815.4848	740.8402	1147.961	280.2897	0	362.5666	712.696	723.2841	723.2841	716.7747	431.8043	262.992	638.1711	1.776145	117.7332
0	0	166.3562	633.8342	704.8437	705.2025	121.5126	0	0	0	0	0	175.913	0	86.66422	606.6792	0	3.374627	61.39447
