1469.483	1586.914	1586.914	1586.914	1586.914	1586.914	1586.914	649.048	6.347668	0	0	0	144.4093	1440.918	1586.914	1586.914	1586.914	7.855938	167.9826
174.9536	1049.01	805.3046	322.8144	0	242.707	107.8102	0	0	0	0	0	0	0	0	270.3143	1019.282	6.1221	176.8543
61.46498	0	0	0	529.9597	631.5859	647.4798	620.4011	562.3635	195.455	0	0	0	0	0	0	0	5.947756	121.6326
0	31.60794	968.2155	1772.622	1586.215	307.9572	0	0	0	0	0	0	0	0	0	0	0	3.674743	158.4819
691.1343	723.2841	723.2841	377.557	7.232891	0	0	1.446578	136.7016	102.9902	93.93376	232.9426	673.0728	731.8886	756.5602	740.0192	723.2841	4.058509	101.1502
35.63647	0	0	0	0	0	0	0	0	0	462.0753	1565.468	1586.914	1586.914	1566.798	1027.017	0	7.479705	172.205
0	0	0	0	0	0	217.0099	554.5513	648.1337	578.8303	244.5951	0	0	0	0	0	0	5.545899	139.1638
270.0364	857.2536	857.2536	679.8052	267.4646	0	0	0	0	0	0	0	0	0	0	1.714522	552.5339	3.889366	127.8407
0	0	0	0	0	0	0	0	123.359	371.6769	282.7631	0	0	0	0	0	0	7.852196	95.43641
893.5963	1428.223	0	3.089515	0	0	0	0	39.64878	472.183	1099.151	1586.914	1586.914	1586.914	1586.914	1586.914	1586.914	8.179633	95.83334
