0	0	0	0	0	0	0	0	0	1.842437	294.79	283.7354	272.6808	257.9413	0	0	0	5.677038	149.4226
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.382666	177.6814
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.45111	153.9555
0	0	0	0	0	0	0	0	0	0	0	0	0	321.7468	820.8054	223.1093	0	2.781091	80.64533
0	12.40943	44.97367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.777682	177.3142
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.978834	115.0318
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.874798	130.9212
0	0	4.405535	254.3099	222.4617	0	0	0	0	0	0	0	0	0	0	0	0	3.457014	127.2487
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.373728	171.7429
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.788531	170.3917
0	0	0	0	0	0	0	0	0	0	151.4798	0	0	0	0	0	0	4.02299	133.3249
