0.1310758	0.01045082	0.02947642	0.5402143	0.4444444
0.1634468	0.02144171	0.001988898	0.5402143	0.6
0.1427186	0.05672054	0.02173089	0.4939404	0.5555556
0.09932818	0.008101511	0.08626601	0	0.7777778
0.07243308	0.02287572	0.05444811	0.5402143	0.25
0.05243839	0.01697408	0.005902608	0.5402143	0.4444444
0.005801419	0.07087886	0.05506812	0.4939404	0.375
0.04014489	0.03006994	0.01157108	0.5402143	0.4444444
0.07202871	0.0007466435	0.09988471	0.3674255	0.7272727
0.05164963	0.02018255	0.165564	0.4939404	0.2857143
