0	0.3402888	0.6826583	0	0
0	0.1887948	0.8757558	0	0
0.6715931	0.08598176	0.5885332	0.7228816	0.1111111
0.429507	0.2181278	0.9441952	0.1632993	0.2857143
0	0.3127488	0.8864108	0	0
0	0.1057436	0.4384513	0	0
0.1767651	0.1408453	0.2951753	0.5241483	0
0	0.3308658	0.3364488	0.1666667	0.25
0.02123298	0.0178215	0.2389963	0.1360828	0.8
0	0.2833317	0.492559	0.1666667	0
0.321571	0.167623	0.3557988	0.5241483	0
0.03910297	0.1506337	0.4065187	0.5241483	0.3333333
0	0.1520057	0.4105777	0.03333334	0.25
0	0.1424888	0.6633937	0.1666667	0
0	0.1208376	0.4441788	0.2183951	0.3333333
0.06563727	0.09613363	0.3191178	0.2828427	0.2
0	0.1259324	0.2175948	0.2403749	0.3333333
0.1420106	0.2295062	0.4353134	0.1924501	0.3333333
0.00652092	0.003931999	0.9240002	0.1666667	0
0.1891801	0.01322224	0.3991814	0.3265986	0.1666667
0.009764973	0.3283682	0.4736428	0	0
0.4032667	0.3265702	0.6515253	0.2	0.3333333
0	0.3198087	0.9622309	0	0
0.04431984	0.03824355	0.1461469	0.3333333	0.1666667
0	0.0475766	0.7653732	0.1666667	0.25
0	0.2347371	0.4426861	0	0
0	0.01653862	0.2893994	0.2309401	0.25
0	0.103574	0.08918419	0.1666667	0.25
0.6158335	0.1422054	0.4201978	0.6727172	0.4
0.1496498	0.06488836	0.922025	0.3265986	0.5
0.06819835	0.1344278	0.247318	0.5241483	0.1428571
0.2705834	0.01600497	0.3285147	0.3265986	0.1666667
0	0.04350514	0.2662427	0.6078686	0.4285714
0.001140667	0.1081275	0.7463933	0.3265986	0.75
0	0.124806	0.8784508	0.2309401	0
0.1520443	0.2007527	0.2981604	0.1333333	0.25
0	0.4537348	0.5931271	0	0
0	0.05275326	0.2868915	0.1733403	0.2857143
0	0.07288873	0.3275463	0.06666667	0.25
0	0.3267957	0.1677748	0.1666667	0.25
0.119951	0.1834783	0.1342151	0.5241483	0
0.09865983	0.239518	0.9150044	0.1632993	0
0	0.07548587	0.003271528	0	0
0.4977081	0.3006539	0.8182178	0.2	0.1428571
0	0.2291924	0.6814578	0	0
0.6507515	0.03170289	0.02824062	0.7228816	0.2857143
0.2360508	0.01713581	0.5059685	0.4756828	0.25
0.4400106	0.2785639	0.5921914	0.2	0.3333333
0.3278904	0.01974289	0.02214809	0.3265986	0
0.1788005	0.1897424	0.06147253	0.4160168	0.1666667
