0.1944323	0.02830015	0.2299668	0.6127017	0.6666666
0.8077186	0.02038832	0.1956949	0.780911	0.7
0.7116501	0.04737731	0.0585709	0.7470177	0.6666666
0.7382071	0.05187069	0.2733903	0.4836022	0.5714285
0.6867102	0.06376431	0.2176006	0.5783629	0.625
0.4595319	0.03664336	0.2036013	0.6837722	0.6666666
0.7847232	0.04636706	0.1964936	0.6837722	0.75
0.5407839	0.0465685	0.1043787	0.4836022	0.5714285
0.3410662	0.04254457	0.1110595	0.6127017	0.625
0.7721299	0.02433556	0.3463097	0.780911	0.4444444
