0.5225663	0.09421285	0.4495161	0.7278345	0.5
0.1353009	0.05087576	0.2855157	0.8666667	0.5555556
0.1709227	0.2420146	0.527445	0.5402143	0.2857143
0.03021389	0.2386195	0.05570238	0.9166667	0.7142857
0.2065141	0.2307553	0.2833288	0.4939404	0.6
0.03085303	0.1837663	0.8671221	0.3942931	0.7142857
0.1468904	0.1495402	0.6423947	0.3942931	0.7142857
0.1146377	0.1479555	0.5311911	0.5579162	0.8
0.03038964	0.2591783	0.8214293	0.9166667	1
0.05037624	0.1446346	0.6361935	0.9333333	0.7142857
0.03120979	0.05968137	0.5353366	0.5192502	1
0.03084365	0.0007522106	0.8014119	0.5192502	0.7142857
0.03122443	0.06011992	0.5500832	0.6734014	0.7142857
0.03081436	0.2628916	0.3641069	0.8888889	0.8333333
0.1554636	0.02240601	0.5343599	0.3674255	0.6666666
0.03161987	0.2416541	0.6739379	0.6150998	0.8333333
0.0890734	0.1168347	0.5990155	0.4939404	0.7272727
0.03757536	0.02775633	0.6059428	0.5457199	0.75
0.03047751	0.2214411	0.8899329	0.9166667	0.8571429
0.03557045	0.004547954	0.6075849	0.7642977	0.75
0.5149804	0.06889734	0.180484	0.2368572	0.8571429
0.1739207	0.1249697	0.4293954	0.5402143	0.7272727
0.9015785	0.1530935	0.6475145	0.8666667	0.5714285
0.0828442	0.2288609	0.2208739	0.7777778	0.6666666
0.04385522	0.2989817	0.3113838	1	0.8333333
0.5152457	0.006992721	0.8509505	0.1264195	0.8888889
0.1239347	0.0399688	0.2037493	0.8666667	0.6666666
0.03176143	0.04602983	0.607098	0.8428652	0.7777778
0.03094616	0.02184248	0.6737641	0.3942931	0.7142857
0.1849819	0.2843357	0.2231537	0.9333333	0.6666666
0.09824738	0.003401828	0.8124363	0.6535898	0.6666666
0.5343621	0.1613365	0.05568194	0.9333333	0.5714285
0.5008461	0.0890704	0.3593937	0.2062995	0.75
0.03109261	0.2630065	0.5123035	0.8888889	0.8333333
0.04270353	0.02667763	0.5323184	0.8114382	0.625
0.03125372	0.1635983	0.1932073	0.6150998	0.6666666
0.3301173	0.03492179	0.3620733	0.8075499	0.625
0.03148804	0.1298802	0.05504574	0.6150998	0.6666666
0.03106334	0.1812427	0.3376887	0.9333333	0.875
0.03050681	0.1667941	0.03535539	0.5192502	0.7142857
0.1353981	0.291897	0.5269347	0.9166667	0.8888889
0.03122443	0.2277426	0.4530948	0.9166667	0.8571429
0.07961332	0.166614	0.5759789	0.3942931	0.7142857
0.3827244	0.2356505	0.06709934	0.9333333	0.5
0.6070269	0.2588517	0.8024065	1	0.8571429
0.04517258	0.06637218	0.5782105	0.5917517	0.625
0.2673812	0.1713748	0.7212374	0.5402143	0.3333333
0.03074113	0.2675819	0.3467228	0.8888889	0.8333333
0.02995027	0.2746733	0.3097242	0.8888889	0.8333333
0.03172239	0.1148187	0.2691635	0.8888889	0.6666666
0.4256964	0.08719052	0.7544643	0.2368572	0.75
0.03011137	0.0314029	0.8413106	0.6666666	0.625
0.03087294	0.08891873	0.785953	0.5192502	0.8333333
0.578926	0.07942712	0.6177105	0.9444444	1
0.03148806	0.04011936	0.7080672	0.9166667	0.6666666
0.13279	0.17728	0.1366739	0.9333333	0.8571429
0.5756475	0.02457013	0.5472963	0.6901613	0.6666666
0.1352932	0.03520565	0.8348509	0.09143972	0.8
0.05248826	0.07341933	0.3105129	0.6464466	0.625
0.1175567	0.1081107	0.8160442	0.7278345	0.5555556
0.03091688	0.1250307	0.5100513	0.6150998	0.8333333
0.5808128	0.08922017	0.2762126	0.8666667	0.3333333
0.8238044	0.1922064	0.6433382	0.9166667	0.8888889
0.5367996	0.1053919	0.07755353	0.7278345	0.6
0.1513718	0.2221395	0.3256494	0.4758517	0.8181818
0.1170876	0.05483677	0.40996	0	0.7777778
0.03123908	0.2205189	0.4743266	0.6150998	1
0.03115121	0.1054335	0.3664619	0.9166667	0.6666666
0.03040428	0.1563415	0.496412	0.9166667	1
0.6337911	0.2243022	0.2127076	0.9166667	1
0.1180392	0.1634836	0.1785567	0.4	0.5714285
0.03109262	0.2022932	0.31753	0.9166667	0.75
0.03011137	0.189893	0.8049415	0.9166667	1
0.03074113	0.0757335	0.5717086	0.5192502	0.875
0.03141483	0.1052823	0.5550159	0.6150998	1
0.06938682	0.02593613	0.2714939	0.6	0.625
0.03062396	0.1645758	0.6900928	1	1
0.9260884	0.1323766	0.8733295	0.8666667	0.75
0.03037499	0.0620281	0.3967763	0.6734014	0.5
0.03056539	0.1276686	0.2583496	0.9166667	0.6666666
0.09862086	0.2177281	0.6315089	0.5402143	0.4444444
0.09676489	0.1563488	0.1613975	0.3942931	0.5
0.104652	0.2485733	0.4054438	0.9166667	0.5
0.03033105	0.1914301	0.1470356	0.5192502	0.6666666
0.6401875	0.197641	0.1697663	0.9166667	1
0.5985655	0.2822187	0.02156491	1	0.8333333
0.07148808	0.003353095	0.6303643	0.6	0.9
0.03891706	0.09906504	0.6947616	0.3674255	0.5555556
0.0311805	0.1554529	0.6767568	0.4939404	0.6666666
0.03084365	0.05157604	0.5638665	0.2368572	0.6666666
0.03119515	0.1759966	0.3536943	0.6857303	0.6666666
0.7186162	0.09209851	0.2475489	0.7278345	0.7272727
0.03172238	0.112722	0.4783953	0.8333333	0.8571429
0.03088758	0.1213103	0.08170047	0.7333333	0.5555556
0.5131327	0.06357876	0.5217137	0.2062995	1
0.3921579	0.02579448	0.825827	0.1565673	0.6666666
0.03125373	0.04303453	0.7075306	0.9166667	0.6666666
0.03094615	0.1766074	0.3816715	0.6150998	0.8333333
0.0308583	0.02650325	0.7304	0.6150998	0.8333333
0.02917041	0.09341564	0.7407909	0.4556689	1
