181.2056	216.0374	922.3081	923.2313	1031.674	1173.762	1144.906	750.35	0	0	0	0	0	0	0	0	0	6.809088	124.782
270.5084	0	0	0	0	0	0	0	63.4102	935.7207	1172.004	1098.198	923.2313	923.2313	921.3849	85.86118	0	6.913732	91.14716
1021.381	923.2313	923.2313	923.2313	923.2313	930.009	371.6526	1055.658	1174.264	1174.264	1075.621	516.1295	935.5313	923.2313	923.2313	923.2313	923.2313	5.26467	120.2274
607.0909	0	0	0	318.224	794.9717	1173.09	1174.264	1174.264	1126.549	230.435	0	0	0	0	0	0	6.630034	122.99
216.0638	0	0	0	0	0	0	0	0	0	0	0	851.336	1174.264	1174.264	1174.264	315.8755	5.788241	77.40351
298.3905	0	0	0	0	0	0	711.4728	896.0606	1119.681	803.1615	796.5983	922.8517	930.6091	413.9819	0	0	5.614431	145.6151
184.6475	0	0	0	0	0	0	263.1224	920.4617	923.2313	923.2313	1144.138	1097.044	318.224	0	0	0	6.846243	104.2703
394.4223	0	0	248.343	631.917	945.8763	816.3306	938.2754	649.3246	466.3578	111.8497	28.43631	0	0	0	0	0	3.617169	158.3468
260.6855	0	319.3983	1174.264	1174.264	1174.264	1051.078	801.3666	613.0302	517.5156	922.9656	434.4753	0	0	0	0	0	5.883309	89.19122
391.0279	0	0	0	0	0	6.46267	764.4379	1064.308	1174.264	1174.264	1174.264	1092.062	68.10725	0	0	0	5.202309	114.0957
