72.02865	32.44108	24.99578	67.49446	273.517	325.998	350.941	349.2159	311.0057	279.619	246.7797	223.8943	183.2965	162.4632	133.0582	122.6085	118.6848	120.2524	129.6571	135.6661	169.8039	213.0632	261.6523	201.0399
274.5954	270.1604	148.7749	87.27965	52.33093	58.63326	53.82981	40.41976	44.35607	39.38369	33.73175	38.83158	50.04463	64.06213	75.77901	90.62064	111.3638	125.3896	124.084	177.0547	276.9209	335.0638	317.7253	334.5017
268.0016	160.9721	79.02959	50.61113	50.84108	51.29406	44.94595	42.34589	32.59878	34.96033	33.26269	39.36224	50.49159	69.23665	91.89576	113.4666	121.2009	132.8867	186.1466	272.817	330.7094	319.6921	344.4818	276.4113
0	0	0	0	0	40.45671	791.4371	1432.78	1483.192	1207.016	1310.124	1446.594	1440.938	918.1569	261.068	0	0	0	0	0	0	0	0	0
147.4983	222.5259	162.7268	106.8359	56.81406	89.47917	91.99496	92.7907	188.3757	211.0059	220.1769	112.5905	113.6187	37.40306	32.90814	21.48999	27.82351	62.16241	90.16785	157.8753	156.136	201.4628	197.8249	171.8801
100.2915	153.1973	171.0148	161.3984	114.6577	95.71484	118.4381	86.93757	70.14178	72.41367	87.56587	59.70067	62.77404	90.31471	79.55519	84.93925	95.36019	118.6507	78.54305	107.4421	107.3213	104.0285	116.5064	115.5054
84.99695	109.9575	100.7097	117.7745	141.9092	103.5054	150.6607	135.0991	136.5845	119.3618	97.78046	120.933	93.10104	76.76607	73.6657	81.47281	53.65571	59.74497	139.8234	175.8949	194.8788	166.3994	155.7823	84.35016
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.3687	823.1283	1242.331	1296.915	75.69224	0	0	0
115.2392	105.7901	152.3756	164.6263	170.027	111.642	91.46249	114.1467	87.72761	79.56356	75.18853	88.30268	54.15619	62.01168	90.33086	84.13696	90.77146	99.20167	110.8535	74.72419	100.0997	106.7663	106.3257	122.1042
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91.38716	45.34785	36.15233	25.29146	16.60365	20.91047	25.75437	46.49576	61.80454	86.32275	128.0157	161.9721	174.2036	208.7458	225.1082	198.1212	225.8042	252.623	293.0535	198.6009	193.5944	182.6942	130.2933	136.8465
0	0	0	0	0	0	0	0	0	0	0	0	0	70.69833	376.4819	413.9876	575.762	70.71893	84.827	0	0	0	0	0
0	0	0	0	0	0	0	0	63.37606	42.97029	96.49311	66.14237	105.6131	130.945	172.7262	100.9337	7.595499	37.61794	0	0	0	0	0	0
0	0	0	0	0	0	4.552785	105.2057	55.64398	113.0348	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	81.08182	222.2386	364.3319	601.3749	603.392	475.835	0	0	0	0	0	0	0	0	0	0	94.89143	0	0	6.538635	5.033212	0	0
0	0	0	0	0	0	0	5.313876	16.41968	0	0	0	0	0	0	0	0	5.085124	0	0	0	0	0	0
23.32076	1.266288	0.2522429	0.2540764	0.2517701	34.39999	149.8509	101.8305	26.31702	1.012191	1.518321	14.89847	110.8199	74.90115	196.0653	255.2638	209.6619	92.31856	235.6655	242.0625	137.1294	40.50808	21.75434	42.98549
0	0	0	0	0	156.8988	519.1906	421.6555	388.4684	320.4109	185.9344	0	0	0	43.76751	49.61671	178.2551	101.0375	177.6321	77.99006	51.08869	0	0	0
118.0433	96.45235	10.53151	0	0	0	0	0	0	0	0	45.9962	48.41586	3.479621	0	0	0	19.16488	0	0	0	14.03458	52.29711	126.8553
0	0	0	0	0	0	0	5.313876	16.41968	0	0	0	0	0	0	0	0	5.085124	0	0	0	0	0	0
94.83616	23.007	7.539737	5.434796	5.745142	2.412988	3.328579	3.613828	4.22381	9.652124	27.22383	196.2708	290.9856	296.5299	306.4156	307.2745	290.4723	134.7163	301.1506	305.4625	270.2811	168.4227	119.8768	104.4244
0	0	0	0	0	0	0	0	2.024632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
297.0794	330.5546	404.4063	423.4879	449.2377	459.5921	460.2935	458.3495	573.4317	750.1996	615.5936	533.756	536.0323	588.3716	727.4316	661.2834	451.9033	453.1875	454.4779	448.8172	432.6277	419.9862	352.6305	309.1244
277.7401	363.4497	413.9174	415.2741	417.0749	415.456	494.1911	656.3241	674.6757	558.8821	450.9995	439.4074	496.9875	401.6458	469.2282	432.4077	376.1444	384.5656	439.8956	502.1439	358.202	276.8973	416.796	236.4894
