21.58076	24.25037	39.95223	59.62946	156.1562	437.2166	548.2332	535.4026	625.3669	734.9871	549.7827	609.5325	581.8459	548.3688	490.697	464.51	460.9494	459.0442	425.9655	153.8479	48.24874	37.58774	23.77808	19.24209
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	152.7143	417.8449	17.576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.22467	428.0127	516.2816	153.8693	0
41.62773	84.94042	172.4723	265.6722	275.4553	467.4657	791.8477	840.8382	811.7374	747.0421	716.6271	728.8687	615.2159	589.5696	498.5035	485.6366	484.8654	489.7409	281.6116	67.5617	41.27578	39.13108	42.05497	37.1596
411.7702	402.8644	375.1273	292.3608	67.97887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.15776	291.4942	371.5062	401.5623	108.807
411.7702	402.8644	375.1273	292.3608	67.97887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.15776	291.4942	371.5062	401.5623	108.807
103.4814	40.92515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.81576	7.218315
727.2073	399.3335	520.7591	644.1617	668.6965	723.5302	728.9618	676.325	430.4958	255.6083	226.2311	712.3229	920.9575	920.671	920.4232	920.1978	920.0641	919.956	919.9637	920.0397	920.2114	920.42	920.6669	736.6559
459.2628	650.3836	623.5193	650.9592	820.0187	885.4724	886.0853	852.686	797.2255	849.6465	869.8562	859.7323	840.7974	797.5316	884.8663	804.3271	527.2197	465.0941	465.3354	464.2326	418.9534	326.6917	312.731	330.9724
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265.8445	255.9304	210.6079	125.6585	89.12752	74.40804	58.599	73.59204	47.27299	29.05735	18.38652	15.56243	20.95587	16.70391	26.63143	44.44209	120.3781	166.7726	197.7277	198.1712	270.7452	256.8999	261.1028	268.2859
0	0	0	0	467.6768	556.1042	573.5853	568.4266	617.0004	765.5131	679.5237	559.8427	552.7833	552.9042	550.3667	468.1849	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
