687.2163	752.3383	581.5153	547.2336	130.7316	44.21159	34.88432	40.09559	60.64343	131.5888	93.44136	84.05934	87.4315	101.3017	116.817	167.9653	173.3602	82.66568	75.36752	268.8174	98.4964	192.3481	554.6893	583.8297
753.0355	738.6247	637.5388	338.1709	239.4279	183.0203	231.6296	283.1283	116.7131	74.84806	51.84931	32.20867	42.54751	44.04609	67.40396	126.1413	311.937	299.0293	225.5643	279.4364	383.694	665.9115	737.413	756.6357
882.4338	881.8336	874.9957	875.665	859.7413	787.7606	244.3628	207.5049	227.7834	302.1774	586.7164	438.4585	396.6	395.0439	451.0225	609.1733	380.6714	269.1416	247.1508	289.6102	798.2903	859.8514	875.1731	881.4142
109.4427	642.9393	828.1288	848.2407	875.9364	875.1589	878.5799	880.7853	871.1038	860.8425	807.7811	626.1337	614.1731	613.9041	664.6196	621.4555	465.0587	557.4374	275.186	47.40672	17.98136	9.670884	15.61133	81.21862
267.9085	67.74806	15.86672	7.918652	9.048886	4.569587	5.6427	9.071759	10.06074	22.6611	64.25771	359.1707	390.7998	308.1132	444.8256	664.1562	734.0775	317.4402	746.6675	732.3636	599.4736	270.6166	184.5513	229.3734
858.5379	806.8817	621.6484	606.7855	627.919	683.0651	438.5484	343.6152	268.4071	294.3962	118.8653	50.21358	32.21574	20.66158	9.490151	16.81993	104.6043	368.3395	727.4094	872.1732	480.6599	877.0111	876.8383	867.4029
858.522	765.883	204.2179	171.78	203.3438	239.7041	430.6534	323.5623	271.1437	289.1043	317.6007	425.3177	513.9595	324.3695	285.7258	321.9403	804.0289	857.8599	870.1632	878.4191	588.905	877.3609	875.1301	865.8098
877.0797	873.7863	869.553	854.6639	762.9918	219.9598	161.0932	194.2097	241.499	437.8524	324.0037	288.3608	248.1822	303.1244	421.2925	536.2236	326.1005	276.5296	336.2946	802.2051	858.9542	870.7059	876.304	575.7639
877.9747	878.6876	881.0533	875.0101	874.829	860.201	789.0805	241.2527	196.5702	240.748	294.4363	587.6752	443.9272	417.3049	374.3705	456.3343	622.886	355.2689	253.1893	236.1482	292.6883	811.8259	861.6977	875.4633
628.8596	576.6612	384.3215	24.97769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.3778	113.1744	128.6618
770.0067	220.0046	171.4756	210.7029	252.7018	448.2387	321.1238	273.382	278.8311	343.141	436.978	505.9308	323.8252	296.9317	327.9707	796.0248	857.3355	873.8536	875.7698	583.0085	879.7108	873.525	871.434	860.2062
396.6414	273.8096	64.2783	1.060766	2.777663	2.056894	1.379999	1.71377	4.199937	8.961254	24.71032	50.84315	46.02374	68.64963	86.30877	149.3769	301.0033	250.0391	181.5881	214.6369	263.8335	178.9797	231.2323	375.6045
