831.8839	1144.274	982.9297	664.8179	399.3463	0	0	0	0	0	0	0	0	236.5677	981.5755	1116.66	1141.011	4.244758	66.3672
456.4162	0	0	0	0	0	0	0	0	13.85707	413.9793	355.9534	384.5334	768.2062	866.0743	801.9837	0	4.481774	46.93759
66.59199	0	0	0	25.07303	2.047039	0	373.0442	3.444492	12.96409	0	0	0	0	0	51.13571	0	3.877007	112.8936
97.32786	30.22495	0	0	0	4.167014	525.0709	394.2161	0	0	0	0	0	0	0	0	215.6876	2.140714	12.97753
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.168656	98.55423
907.7294	298.3418	30.37011	0	0	0	167.0623	246.016	533.2249	1138.553	1144.274	1144.274	1084.779	916.5914	893.748	893.246	870.0215	4.426308	81.74017
75.34779	0	0	0	0	0	0	0	0	0	0	557.7466	866.0743	866.0743	181.0083	316.9808	0	3.453336	122.017
76.81854	0	0	0	0	0	0	0	0	686.9053	899.5216	1111.138	1071.571	976.064	246.016	0	0	4.43179	68.29427
188.4585	738.5095	738.5095	738.5095	732.6013	265.8634	0	171.5466	589.283	648.937	834.7032	816.7392	601.9235	290.3014	0	18.46274	517.6904	4.235428	6.240753
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.437765	156.3435
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.625723	41.19876
627.2393	0	0	0	0	68.77937	815.5333	894.2501	910.5667	1049.384	1144.274	1144.274	1144.274	672.8279	243.7274	533.9233	0	3.157588	110.7294
893.246	942.698	1047.878	951.4844	893.246	893.246	893.246	919.6037	1103.105	1139.254	1082.822	829.0364	893.246	893.246	893.246	893.246	893.246	3.847896	17.40199
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.386591	76.68114
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.304646	123.5865
747.7886	598.4294	1213.641	537.0565	53.67802	0	0	0	0	241.6635	595.3177	1229.824	475.8896	141.1294	359.5797	71.87653	250.0107	1.700595	95.27921
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.399159	3.996059
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.747688	93.28217
0	0	0	0	0	0	0	0	0	0	0	0	0	2.598201	39.83909	0	0	3.327175	103.4195
36.2006	0	0	0	0	0	0	0	0	0	202.5126	519.9293	581.3372	1249.413	1082.726	542.4283	111.7494	2.072378	34.25388
734.0911	734.0911	734.0911	734.0911	734.0911	647.4708	430.9169	519.0086	734.0911	668.0248	472.0265	560.1165	734.0911	595.3519	339.8884	438.2579	720.8778	3.678071	50.59086
0	0	0	0	0	0	0	0	0.9677256	0	0	0	0	0	0	0	0	0.8588765	32.04309
705.1205	0	31.01741	0.7385096	0	0	75.21715	641.6169	738.5095	738.5095	738.5095	738.5095	338.4529	709.707	127.7622	2.215529	0	3.897118	141.5319
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.597862	175.2182
738.5095	738.5095	738.5095	738.5095	738.5095	736.2939	281.3718	28.80188	8.862115	33.23294	260.694	130.7163	79.75908	172.6004	625.9866	738.5095	738.5095	3.962152	42.9501
232.6307	0.6019183	405.6948	588.2074	716.2856	597.1081	443.8013	0	0	0	2.215529	391.4076	738.5095	738.5095	738.5095	738.5095	392.53	4.055836	124.601
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3323049	69.95977
344.6834	519.6387	724.0711	881.6685	866.8173	260.687	0	0	0	0	0	0	0	214.7852	866.0743	866.0743	725.7679	4.279392	7.968262
622.5652	447.9469	484.4579	738.5095	738.5095	738.5095	738.5095	738.5231	806.2676	758.2811	23.63231	0	0	443.9983	0	0	39.87953	4.319988	154.1511
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.259213	168.2745
100.1085	0	0	0	95.00416	178.6572	2.956973	0	0	0	49.37199	184.9823	0	0	0	0	42.27042	4.26419	90.74792
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.969726	27.61934
104.9966	39.64141	0	0	0	0	468.9495	738.5095	738.5095	405.439	0	265.4454	632.5703	797.2811	601.9235	618.0122	608.5651	3.976444	97.89981
0	568.3008	0	0	0	0	0	0	0	0	0	0	0	148.8586	858.3517	778.0671	935.5034	3.16026	94.88847
44.16942	459.0144	0	0	0	0	0	0	0	0	0	19.91954	738.7592	866.0743	239.2863	897.7424	878.5042	3.91346	118.5748
115.1152	0	0	0	0	0	0	0	0	0	0	0	217.5419	453.2145	453.2145	453.2145	404.7203	2.830574	90.30073
0	0	0	0	0	0	0	0	0	3.464268	298.7936	446.0235	158.4904	0	0	0	0	3.536458	41.50888
407.2089	229.0231	138.8468	569.1594	914.125	713.9491	834.21	601.9235	269.0569	0	0	0	0	199.2194	67.99635	17.17328	234.0256	4.960742	127.9987
34.57296	0	0	0	0	0	0	217.2746	132.5513	11.97155	12.0518	23.17791	73.73995	0	0	0	0	4.553576	139.7257
487.7561	893.246	893.246	893.246	959.7681	1144.274	1137.157	323.8254	0	0	0	0	0	0	0	0	640.4564	2.834397	43.40888
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.862127	136.8258
114.2079	0	0	0	220.8751	524.6512	829.788	543.3284	47.68408	0	0	0	0	86.82411	73.16153	0	0	0.6773516	44.2663
958.1381	1144.274	279.1994	31.26335	716.3826	893.246	893.246	893.246	893.246	893.246	893.246	893.246	893.246	969.0558	1141.484	1144.274	1144.274	3.951503	149.0504
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.496722	104.5866
0	0	0	0	0	0	0	0	0	0	0	0	0	775.8138	970.3426	257.4585	0	3.614561	103.9417
143.8524	0	418.0406	524.6512	590.0388	538.7285	524.6512	293.8016	122.1128	32.02303	0	0	0	0	0	0	0	2.862367	56.66608
80.07269	738.4056	732.3821	340.4318	0	0	0	186.7232	235.6706	0	0	11.12885	0	0	133.2447	755.4299	741.9662	2.671083	140.8423
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.876944	153.4754
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07240026	32.08792
0	0	0	0	0	0	0.4838628	0	0	0	0	0	0	0	0	0	8.709531	2.821113	174.0943
388.5385	483.8581	483.8581	395.7963	6.290217	0	0	0	0	0.4838628	26.12857	19.35451	61.93447	391.4416	483.8581	483.8581	483.8581	2.044703	53.14032
420.9568	483.8581	483.8581	483.8581	483.8581	353.7008	50.80561	9.193394	16.9352	7.257943	0	0	0	0	29.99947	212.4148	483.8581	1.661514	157.675
344.8824	738.5095	739.0781	740.7118	738.5095	738.5095	465.9955	0	0	0	0	0	0	0	246.3103	738.5095	738.5095	3.133854	95.17389
573.1104	164.5529	866.0743	866.5884	511.013	168.1747	132.5082	304.856	826.2342	866.0743	492.7906	0	0	0	0	0	0	3.986243	70.66254
51.96401	0	0	12.991	727.5001	866.6123	901.0548	885.7332	864.3421	498.8531	0	0	0	0	325.4945	0	0	4.50742	127.1554
453.2145	453.2145	453.2145	507.9002	469.7997	453.2145	286.4308	96.98682	85.65659	159.9834	197.6004	44.41458	33.08436	101.9721	364.3841	453.2145	298.5995	1.946885	143.3933
290.7995	149.9973	0	0	0	0	0	0	0	0	0	75.96652	481.4388	483.8581	483.8581	483.8581	154.8359	1.426991	157.2781
739.7326	134.9389	116.7814	298.3572	733.3398	738.5095	754.6839	971.4962	879.0187	740.5908	738.5095	738.5095	738.5095	738.5095	738.5095	701.5833	331.5844	3.727547	74.52606
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.350716	45.35422
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.055495	121.1487
0	0	0	0	0	0	0	0	13.39858	0	0	0	0	39.30249	0	0	0	2.895318	88.20395
389.3847	504.1895	346.2567	386.8065	524.6512	389.8141	198.7246	147.7856	0	0	0	0	0	0	333.7789	677.823	527.0633	2.694957	10.58264
0	0	0	0	0	0	0	0	476.2665	511.4266	99.37405	0	0	0	0	0	0	3.741763	83.00672
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.068089	125.5591
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.983223	39.67595
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7212389	78.40855
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.636834	57.23125
827.1455	1127.706	973.5729	560.0639	32.15659	0	0	0	7.145909	505.5757	931.4021	1010.727	898.5176	893.246	893.246	893.246	1024.031	2.853718	177.1281
562.3279	4.815346	0	17.45563	230.5341	601.9235	732.1552	863.2593	789.2386	694.4203	601.9235	130.6165	0	137.3629	251.0934	50.95718	0.6019183	4.519422	84.15759
7.704576	0	0	0	0	0	287.7905	445.0566	184.0039	0	0	17.44053	232.1227	92.55096	362.6063	0	0	3.472828	175.2303
323.7147	0	0	0	0	0	0	0	606.5129	893.246	893.246	893.246	968.8051	1140.258	697.9339	3.572954	481.1507	2.758496	129.1885
0	0	0	0	0	407.9169	817.5733	763.8758	364.614	0	0	0	0	0	0	0	0	4.282879	76.93773
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.882707	151.3739
299.8139	288.7568	0	279.2897	637.752	809.8468	845.6428	589.8849	651.7718	734.0911	734.0911	323.0041	0	0	0	0	519.906	4.060444	50.79633
515.4014	0	3.572954	852.1565	1032.315	959.2659	893.246	893.246	893.246	927.1345	988.3851	535.0529	0	0	0	0	0	2.676983	17.93808
323.7382	734.0911	734.0911	734.0911	421.3736	0	0	0	0	0	0	0	377.6727	595.8309	579.9058	664.2046	734.0911	3.858919	156.3374
0	0	0	0	0	0	36.28969	31.93492	0	0	0	0	0	0	0	0	0	2.536713	147.0341
0	0	0	0	0	0	0	70.56585	643.1361	282.2633	0	0	0	0	0	0	0	4.627345	128.5549
90.27641	123.0597	0	0	0	0	0	0	281.9318	0	0	0	33.03199	0	0	0	540.818	4.110921	10.58969
0	0	17.16394	0	0	0	0	0	0	0	0	0	0	0	0	0	59.50169	4.2888	7.524596
465.8128	156.344	0	0	0	0	2.623231	246.5826	260.7481	447.0018	453.2337	184.3273	110.0754	245.446	532.2495	798.4301	525.8727	2.603326	16.82794
104.2422	734.0911	734.0911	303.1834	0	0	0	0	0	0	0	0	0	0	0	156.3634	709.8668	3.065017	115.1065
92.07035	0	0	0	0	60.34306	44.66083	34.55318	0.2506068	338.0233	11.35037	44.23714	1.455236	0	0	0	0	4.050393	168.7463
0	0	0	0	0	0	0	0	0	0	0	0	8.225668	0.9677256	26.61244	0	0	1.248663	64.28616
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.207685	70.74072
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.484083	174.3835
26.75696	0	0	287.8854	592.7697	1106.143	1230.08	805.1426	429.2882	16.26403	0	0	0	0	321.4114	0	0	1.240052	126.5244
9.154099	1125.966	565.014	189.3665	0	0	0	0	0	0	0	0	0	0	0	0	754.0723	2.233358	168.1262
