0.9	0.8571429
1	1
0.9583333	0.8571429
0.8893433	0.625
0.7009614	0.375
0.7	0.75
1	1
1	1
1	1
0.8534306	0.7777778
0.9642857	0.875
0.8620729	0.6363636
0.8390851	0.9166667
0.7618898	0.875
0.8333333	0.75
0.8620729	0.6363636
0.842113	0.6666666
1	1
0.95	1
0.9	0.8571429
0.9583333	0.875
0.95	0.8571429
0.8989847	0.625
1	1
0.8	0.875
0.9642857	0.75
0.9	0.8571429
0.8565501	0.7777778
0.8390851	0.8
0.7	0.5714285
0.8349265	0.125
1	0.8571429
0.8833576	0.4285714
1	1
0.9642857	0.875
0.8928571	0.875
0.95	0.8571429
0.6511216	0.7777778
0.7	0.75
0.95	0.8571429
0.6847528	0.8
1	1
0.95	0.8571429
0.9166667	0.75
0.6786621	0.6666666
0.9642857	0.7142857
0.6786621	0.25
1	1
0.6960974	0.5
0.8722247	0.4285714
0.8262228	0.6363636
0.6220237	0.5714285
0.8833576	0.7777778
0.8928571	0.7142857
0.7	0.5714285
0.9642857	0.875
0.7	0.8888889
0.6220237	0.4285714
0.9583333	0.7142857
0.6220237	0.8888889
0.8893433	0.5714285
0.95	0.8571429
0.9583333	0.875
0.8333333	0.7142857
0.8620729	0.8
0.9583333	1
1	1
0.9642857	0.8888889
0.9583333	0.875
0.7	0.875
0.9642857	0.75
0.8333333	0.7142857
0.7972599	0.2857143
0.95	0.8571429
0.9583333	0.875
0.8571429	0.7777778
0.6786621	0.6363636
0.8534306	0.4285714
0.8349265	0.5
0.8722247	0.625
0.5851113	0.5555556
0.7009614	0.8181818
0.7300169	0.8
0.6818917	0.75
0.8839603	0.7142857
0.7	0.8888889
0.875	0.75
0.8349265	0.6
0.7	0.75
0.8928571	0.7777778
0.7009614	0.8181818
0.6511216	0.5555556
0.5851113	0.5
0.9642857	0.8888889
0.8349265	0.4444444
0.95	0.8571429
0.7297881	0.6666666
0.95	0.8571429
0.8740119	0.5
1	1
