0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4111682	0.319733	0.5274255	0	0	0	0	0	0	0	0	0.1	0.1	0	0.1	0.2	0.1	0	0	0	0.1	0	0	0	0	0	0	0	0	0.1	0	0	0.0262385	0	0	0	0	0	0	0	0	0.003302526	0	0	0.09228638	0	0	0	0	0	0	0	0	0.1785674	0	0	0	0	0	0	0	0	0	0	0	0.00795401	0	0
0.2345465	0.05863664	0	0.003228753	0.006457506	0.003228753	0	0	0.4419507	1.309658	1.468133	0.8733469	0.8569716	1.173559	0.6932189	0.10371	0	0.4143525	0.2731715	0.7937838	0	0	0	0	0	0	0.4	0	0.2	0.2	0	0.2	0.2	0.2	0	0	0	0.2	0.4	0	0	0	0	0	0	0	0	0	0	0.2046874	0.4175242	0	0	0	0	0	0	0	0	0	0	0.1918726	0.2683884	0	0	0	0	0	0	0	0	0	0	0	0.01256421	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.0006266659	0.0564739	0.116887	0.06685905	0.005819244	0.281357	0.6111299	0.09350359	0	1	0	0	0	0	0.5	0.1	0.1	0.1	0.5	0.1	0.3	0.6	0	0.5	0.5	0.1	0	0.1	0	0	0	0	0	0	0.1	0	0.3500435	0.09657295	0	0.1449051	0	0	0	0	0	0	0.09077962	0	0.3817668	0.08745144	0	0.1464874	0	0	0	0	0	0	0.01839193	0	0	0	0	0.1300084	0	0	0	0	0	0	0	0	0
0.02183368	1.017616	1.669861	1.403994	0.4920995	0.01679632	0	0	0	0	0	0	0	0.1146268	0.7314278	1.449834	1.434878	0.3977199	0.4589818	0.7967796	0	0	0	0	0	0	0.2	0.3	0.1	0.1	0	0.1	0.5	0.1	0	0	0	0.1	0.2	0	0	0.1	0	0	0	0	0	0.3	0	0.04583354	0.1146164	0	0	0.1230177	0	0	0	0	0	0.2634764	0	0.1333251	0.2580585	0	0	0.1595032	0	0	0	0	0	0.3131076	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1357261	0.3676151	0.8332545	0	0	0	0	0	0	0.5	0.1	0.3	0.3	0.3	0.3	0.4	0.6	0	0.3	0.3	0.3	0.2	0	0	0	0	0	0	0	0	0.1	0.1694615	0.2461792	0.2001499	0	0	0	0	0	0	0	0	0.01358867	0.4180341	0.2792554	0.07388153	0	0	0	0	0	0	0	0	0.07204529	0	0	0	0	0	0	0	0	0	0	0.01041237	0	0
0	0	0	0	0	0	0	0	0	0.03820894	0.1473773	0.1801279	0.07095946	0	0	0	0	0.3254227	0.4510648	0.3320516	0	0	0	0	0	0	0.2	0	0.1	0.1	0.2	0.1	0.2	0.3	0	0.2	0.2	0.1	0	0	0	0	0	0	0	0	0.1	0	0.1810781	0.0176432	0	0	0	0	0	0	0	0	0.1475932	0	0.1588413	0.08421829	0	0	0	0	0	0	0	0	0.07352083	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6392739	0.1598185	0.06448531	0.1658194	0.1440623	0.2328313	0.5467915	0.8818833	1.015387	0.6276536	0.1374617	0	0	0	0	0	0	0.5403863	0.6890808	0.9393386	0	0	0	0	0	0	0.4	0	0.1	0.1	0	0.1	0.2	0.1	0	0	0	0.1	0.4	0	0	0.1	0	0	0	0	0	0	0	0.04641142	0.1747784	0	0	0.01083824	0	0	0	0	0	0	0	0.1502882	0.6006616	0	0	0.01417726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02445111	0
0.938848	1.091806	0.9446353	0.8832781	1.202182	1.175322	0.4475901	0	0	0	0	0	0.04366735	0.6331762	1.46168	1.522033	1.294682	0.4461108	0.5695463	0.839334	0	0	0	0	0	0	0.1	0.2	0.1	0.1	0	0.1	0.4	0.1	0	0	0	0.1	0.1	0	0	0.1	0	0	0	0	0	0.2	0	0.02714319	0.08727048	0	0	0.1645566	0	0	0	0	0	0.2439536	0	0.101929	0.09774031	0	0	0.1411804	0	0	0	0	0	0.2060295	0	0	0	0	0	0.006213667	0	0	0	0	0	0	0
0.6488554	0.1622139	0	0	0	0.2706855	1.045667	1.472399	1.064489	0.5992473	0.3632962	0.6423115	1.276993	1.229693	0.6002759	0.1363854	0	0.5221134	0.3875026	0.8608376	0	0	0	0	0	0	0.1	0.2	0	0	0	0	0.3	0	0	0	0	0	0.1	0	0	0.1	0	0	0	0	0	0.2	0	0	0.0392388	0	0	0.144625	0	0	0	0	0	0.2432571	0	0	0.11918	0	0	0.1034352	0	0	0	0	0	0.217072	0	0	0	0	0	0	0	0	0	0	0	0	0
1.413883	0.6864342	1.091618	1.192285	0.4415703	0.007939792	0	0	0.005458419	0.3111298	1.108059	1.566565	1.026182	0.262004	0.1582942	0.3165884	0.1582942	0.3874992	0.8786668	0.194862	0	0	0	0	0	0	0.2	0.4	0.1	0.1	0.2	0.1	0.5	0.3	0	0.2	0.2	0.1	0	0.1	0	0	0	0	0	0	0	0.3	0.1056532	0.001979574	0	0.05310969	0	0	0	0	0	0	0	0.193	0.04797629	0.04109628	0	0.08504426	0	0	0	0	0	0	0	0.1543195	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2669	0.32341	0.003342501	0	0.0213186	0.2410413	0.9421347	1.262795	0.5567583	0.01637526	0	0	0	0.07641789	0.2349825	0.5890274	0.7821213	0.241731	0.3167938	0.6068843	0	0	0	0	0	0	0.4	0	0.2	0.2	0.3	0.2	0.3	0.5	0	0.3	0.3	0.2	0.1	0	0	0	0	0	0	0	0.1	0	0.09838003	0.1342497	0.02691288	0	0	0	0	0	0	0	0.02901982	0	0.5107508	0.1248373	0.1052103	0	0	0	0	0	0	0	0.1850119	0	0.0587854	0	0	0	0	0	0	0	0	0	0.04203198	0	0
0.4663466	0.1165867	0	0	0	0	0	0.2892961	1.04494	1.453555	1.133882	0.8448931	0.9245676	1.285282	1.36974	0.7416993	0.1415962	0.5360581	0.1821807	0.8615134	0	0	0	0	0	0	0.1	0.2	0	0	0	0	0.3	0	0	0	0	0	0.1	0	0	0.1	0	0	0	0	0	0.2	0	0	0.02998362	0	0	0.1358079	0	0	0	0	0	0.2417872	0	0	0.1602257	0	0	0.1391433	0	0	0	0	0	0.2448429	0	0	0	0	0	0	0	0	0	0	0	0.04418375	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4878647	0.3920558	0.8832003	0	0	0	0	0	0	0.4	0	0.2	0.2	0	0.2	0.2	0.2	0	0	0	0.2	0.4	0	0	0	0	0	0	0	0	0	0	0.1240978	0.4081365	0	0	0	0	0	0	0	0	0	0	0.3063252	0.6159677	0	0	0	0	0	0	0	0	0	0	0	0.04964233	0	0	0	0	0	0	0	0	0	0
0.2080801	0.2262152	0.09124871	0.002767421	0	0	0	0	0	0	0.004936263	0.09302709	0.2610052	0.3616593	0.3678739	0.348023	0.3433583	0.1167473	0.739616	0.8903059	0	0	1	0	0	0	0.5	0.3	0.3	0.3	0.3	0.3	0.6	0.6	0	0.3	0.3	0.3	0.2	0	0	0	0	0	0	0	0	0.3	0.1921011	0.2351748	0.2637023	0	0	0	0	0	0	0	0	0.09424145	0.1417472	0.2871122	0.3208043	0	0	0	0	0	0	0	0	0.4131695	0	0	0.06282016	0	0	0.00648028	0	0	0	0	0	0.04540706	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5226005	0.7399987	0.3995874	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0.003617938	0	0	0	0	0	0	0	0	0	0	0	0.07484429	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.2872963	0.4539008	0.1910384	0	0	0	0	0	0	0.007505572	0.06945524	0.119224	0.3420585	1.006568	1.641955	1.849252	1.56886	0.2584753	0.6865756	0.7376714	0	0	0	0	0	0	0.4	0	0.2	0.2	0.1	0.2	0.2	0.3	0	0.1	0.1	0.2	0.3	0	0	0	0	0	0	0	0	0	0.03538596	0.2433689	0.1001015	0	0	0	0	0	0	0	0	0	0.06280733	0.1295686	0.2630256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.08525268	0.2630543	0.3825175	0.316883	0.5088194	0.7404788	0.743455	0	0	0	0	0	0	0.4	0	0.2	0.2	0	0.2	0.2	0.2	0	0	0	0.2	0.4	0	0	0	0	0	0	0	0	0	0	0.1635828	0.4724054	0	0	0	0	0	0	0	0	0	0	0.2161102	0.6408579	0	0	0	0	0	0	0	0	0	0	0	0.1631975	0	0	0	0	0	0	0	0	0.02393338	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3330595	0.2473395	0.921003	0	0	0	0	0	0	0.5	0.1	0.3	0.3	0	0.3	0.5	0.3	0	0	0	0.3	0.5	0	0	0.1	0	0	0	0	0	0.1	0	0.1848414	0.2131584	0	0	0.03350943	0	0	0	0	0	0.0101788	0	0.4107376	0.537505	0	0	0.04470745	0	0	0	0	0	0.07455947	0	0.05569594	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1411728	0.1643668	0.7951875	0	0	0	0	0	0	0.5	0.1	0.3	0.3	0.3	0.3	0.4	0.6	0	0.3	0.3	0.3	0.2	0	0	0	0	0	0	0	0	0.1	0.1673285	0.2442528	0.1737458	0	0	0	0	0	0	0	0	0.001013645	0.4667459	0.285308	0.2805534	0	0	0	0	0	0	0	0	0.1687918	0	0	0	0	0	0	0	0	0	0	0	0.02730879	0
1.113516	0.3002128	0.5785918	1.293644	0.9443055	0.2128782	0.005458417	0.06004259	0.605884	1.249977	0.9224719	0.2183366	0	0.1146267	0.2292535	0.1146267	0	0.6625565	0.1015282	0.9263513	0	0	0	0	0	1	0.3	0.1	0.1	0.1	0	0.1	0.2	0.1	0	0	0	0.1	0.3	0	0	0	0	0	0	0	0	0.1	0	0.0310136	0.125861	0	0	0	0	0	0	0	0	0.02161349	0	0.1211418	0.3633812	0	0	0	0	0	0	0	0	0.06563086	0	0	0	0	0	0	0	0	0	0	0	0	0
0.9825153	0.2456288	0	0	0.3657139	1.145386	1.385088	0.9633328	0.6908345	0.6810149	0.9505455	1.441742	1.45054	0.8040081	0.1927622	0	0	0.5873955	0.4909954	0.8792508	0	0	0	0	0	0	0	0.2	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0.2	0	0	0	0	0	0.1037629	0	0	0	0	0	0.2122251	0	0	0	0	0	0.102427	0	0	0	0	0	0.2248634	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7257726	0.3087272	0.8670846	0	0	0	0	0	0	0	0.1	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0.1	0	0	0	0	0	0.01101804	0	0	0	0	0	0.09057312	0	0	0	0	0	0.1337466	0	0	0	0	0	0.1252248	0	0	0	0	0	0	0	0	0	0	0	0	0
0.05542808	0.1088766	0.04750977	0	0	0	0	0	0	0	0	0	0.0258546	0.1249535	0.3703006	0.6651369	0.6374228	0.4266655	0.2810015	0.96668	1	0	0	0	0	0	0.3	0.2	0.1	0.1	0	0.1	0.4	0.1	0	0	0	0.1	0.3	0	0	0.1	0	0	0	0	0	0.2	0	0.049729	0.09270571	0	0	0.101386	0	0	0	0	0	0.09773409	0	0.1517254	0.2573103	0	0	0.153094	0	0	0	0	0	0.2935055	0	0	0.002015976	0	0	0	0	0	0	0	0	0.05323049	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3730732	0.6081526	0.7378575	0	0	0	0	0	0	0.2	0.3	0.1	0.1	0	0.1	0.5	0.1	0	0	0	0.1	0.2	0	0	0.1	0	0	0	0	0	0.3	0	0.03890913	0.1043637	0	0	0.07272708	0	0	0	0	0	0.2340965	0	0.04492313	0.09285852	0	0	0.03679943	0	0	0	0	0	0.2319279	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.03135487	0.1485274	0.2029901	0.08581761	0	0	0	0	0	0.678968	0.8306888	0.7889515	0	0	0	0	0	0	0.4	0.1	0.1	0.1	0	0.1	0.2	0.1	0	0	0	0.1	0.4	0	0	0	0	0	0	0	0	0.1	0	0.1096452	0.4207402	0	0	0	0	0	0	0	0	0.1176572	0	0.05039312	0.2097064	0	0	0	0	0	0	0	0	0.1539538	0	0	0	0	0	0	0	0	0	0	0	0.07641552	0
0	0	0	0	0	0	0	0	0	0	0	0.0705394	0.1866444	0.1616706	0.04556559	0	0	0.5287283	0.3154214	0.8746597	0	0	0	0	0	0	0.4	0.1	0.1	0.1	0	0.1	0.2	0.1	0	0	0	0.1	0.4	0	0	0	0	0	0	0	0	0.1	0	0.1220782	0.465017	0	0	0	0	0	0	0	0	0.01762401	0	0.1571195	0.6088136	0	0	0	0	0	0	0	0	0.09602232	0	0	0.1154997	0	0	0	0	0	0	0	0	0	0
0.04366735	0.01091684	0	0	0	0	0	0.005458419	0.4421317	1.282728	1.528357	1.277269	1.44648	1.577482	0.9279308	0.2019615	0	0.3153989	0.5727249	0.119997	0	1	0	0	0	0	0.4	0.4	0.1	0.1	0.4	0.1	0.5	0.5	0	0.4	0.4	0.1	0	0.1	0	0	0	0	0	0	0	0.3	0.2265878	0.06410969	0	0.1257672	0	0	0	0	0	0	0	0.1032096	0.2894296	0.06847677	0	0.04404948	0	0	0	0	0	0	0	0.4566963	0	0	0	0	0	0	0	0	0	0	0	0.04646026	0
0.1156635	0.4658665	0.3133007	0.2695037	0.2545313	0.07985297	0	0	0	0	0.05542805	0.3008951	0.5361646	0.5134454	0.6629114	1.079525	1.179124	0.4620211	0.3624598	0.9067955	1	0	0	0	0	0	0.1	0.2	0.1	0.1	0	0.1	0.4	0.1	0	0	0	0.1	0.1	0	0	0.1	0	0	0	0	0	0.2	0	0.02753433	0.07690629	0	0	0.1677587	0	0	0	0	0	0.2072974	0	0.122444	0.1374887	0	0	0.1411497	0	0	0	0	0	0.2629107	0	0	0	0	0	0.1669395	0	0	0	0	0	0	0
0	0	0	0	0	0.005541568	0.01108314	0.005541568	0	0	0	0	0	0	0	0	0	0.2128684	0.4095564	0.8830852	0	0	0	0	0	0	0.4	0.1	0.2	0.2	0.1	0.2	0.3	0.3	0	0.1	0.1	0.2	0.3	0	0	0	0	0	0	0	0	0.1	0.06463345	0.2446526	0.2053603	0	0	0	0	0	0	0	0	0.006317282	0.1199259	0.2113589	0.2145723	0	0	0	0	0	0	0	0	0.02903534	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4366736	0.2947547	0.09279315	0	0	0	0	0	0	0.09279315	0.6877605	1.565423	1.631661	1.05298	0.87296	1.297979	1.444043	0.6275424	0.1245336	0.8841515	0	0	0	0	0	0	0	0.2	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0.2	0	0	0	0	0	0.07682443	0	0	0	0	0	0.157648	0	0	0	0	0	0.1656622	0	0	0	0	0	0.2797975	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3466157	0.4020501	0.5540963	0	0	0	0	0	0	0.1	0	0.1	0.1	0.1	0.1	0.2	0.2	0	0.1	0.1	0.1	0	0	0	0	0	0	0	0	0.1	0	0.01079922	0.07182743	0	0	0	0	0	0	0	0	0.01880681	0	0.08732456	0.1748269	0	0	0	0	0	0	0	0	0.06548338	0	0	0	0.004966671	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4211682	0.3245566	0.2848729	0	0	0	0	0	0	0.2	0	0	0	0.2	0	0.1	0.2	0	0.2	0.2	0	0	0	0	0	0	0	0	0	0.1	0	0.08543923	0	0	0	0	0	0	0	0	0	0.09702811	0	0.2967384	0	0	0	0	0	0	0	0	0	0.1367495	0	0	0	0	0.01626975	0	0	0	0	0	0	0	0	0
0.6768434	1.806735	2.183365	1.815095	0.947896	0.2713972	0.04691326	0	0	0	0	0	0	0	0	0.3930057	1.331853	0.6604067	0.6434222	0.876673	0	0	0	0	0	0	0.4	0.1	0.1	0.1	0	0.1	0.2	0.1	0	0	0	0.1	0.4	0	0	0	0	0	0	0	0	0.1	0	0.08516154	0.3268103	0	0	0	0	0	0	0	0	0.08427311	0	0.02464656	0.1134619	0	0	0	0	0	0	0	0	0.07510255	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4740492	0.4423737	0.4159102	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0.02663879	0	0	0	0	0	0	0	0	0	0	0	0.1400004	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4380567	0.1546524	0.3776064	0	0	0	0	0	0	0.2	0	0	0	0.2	0	0.1	0.2	0	0.2	0.2	0	0	0	0	0	0	0	0	0	0.1	0	0.01645074	0	0	0	0	0	0	0	0	0	0.06421552	0	0.3809894	0	0	0	0	0	0	0	0	0	0.1848838	0	0.07129841	0.0004387562	0	0	0	0	0	0	0	0	0.08546246	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4639651	1.359145	1.326394	0.6314583	0.9227096	0.8867487	0	0	0	0	0	0	0.4	0.1	0.1	0.1	0	0.1	0.2	0.1	0	0	0	0.1	0.4	0	0	0	0	0	0	0	0	0.1	0	0.08739044	0.3357594	0	0	0	0	0	0	0	0	0.06128933	0	0.07479943	0.3002821	0	0	0	0	0	0	0	0	0.149598	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.2892961	1.033601	1.716323	1.886376	1.382663	0.5392656	0.07095946	0	0	0	0	0	0	0	0	0	0.5619047	0.8672898	0.8562618	0	0	0	0	0	0	0.1	0.2	0	0	0	0	0.3	0	0	0	0	0	0.1	0	0	0.1	0	0	0	0	0	0.2	0	0	0.01244292	0	0	0.1175548	0	0	0	0	0	0.2280322	0	0	0.03071364	0	0	0.05043755	0	0	0	0	0	0.1380857	0	0	0	0	0	0	0	0	0	0	0	0	0
1.179018	0.2947545	0	0	0.0600426	0.6004258	1.331853	1.1026	0.3111297	0	0	0	0	0.1255437	0.5403835	0.7041359	0.2892961	0.670382	0.1394404	0.7210864	0	0	0	0	0	0	0.4	0.1	0.1	0.1	0	0.1	0.2	0.1	0	0	0	0.1	0.4	0	0	0	0	0	0	0	0	0.1	0	0.06286804	0.2377296	0	0	0	0	0	0	0	0	0.03278316	0	0.1208775	0.4822849	0	0	0	0	0	0	0	0	0.05862867	0	0	0	0	0	0	0	0	0	0	0	0	0
