0.2301656	0.1375169	0.04383988	0.002568073	0	0	0	0	0	0	0.003209957	0.1451253	0.5459239	0.9489024	1.113663	1.149986	0.9119566	0.6633842	0.7891212	0.8757378	0	0	0.1	0	0	0	0	0	0.1	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0.109392	0
0.6741263	0.487792	0.4412076	0.5280192	0.6542649	0.708714	0.7067958	0.5462444	0.2150492	0.02111602	0	0.01573466	0.1684058	0.3848759	0.5142584	0.5850971	0.5253382	0.2711387	0.1617788	0.8816578	0.1	0.3	0.3	0	0	0	0	0	0	0.1	0	0	0.1618578	0.05122028	0	0.0428003	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0.2787497	1.063379	1.388588	1.21824	1.610554	1.527961	0.5833089	0.5562385	0.2383486	0.8142021	0	0.1	0.4	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0.09615637	0
0.04093664	0.4599661	0.3685393	0.09696528	0.0008872792	0.04447412	0.1657574	0.2191263	0.1188769	0.0210339	0	0	0.001345766	0.01319444	0.06055061	0.2641174	0.5699025	0.2504742	0.5551798	0.5773482	0.1	0.2	0	0.1	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.05062364	0.01490853	0.1982305	0.6573375	0.9092262	0.732233	0.3885005	0.1041341	0	0	0.02922502	0.1097043	0.3054929	0.4235515	0.2233162	0.02477835	0	0.4959504	0.4607154	0.7438644	0	0.1	0.4	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.02304903	0.005762257	0.00128399	0.00385204	0.2719283	0.8286284	1.12013	0.9082533	0.4251141	0.07772236	0	0	0	0	0	0	0	0.877062	0.766091	0.9936379	0	0	0.1	0	0	0	0	0	0.1	0.1	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.2635548	0.2521288	0.4706067	0.4465757	0.1461885	0	0	0	0.005490725	0.2690454	0.6369239	0.4886744	0.1153052	0	0	0	0.01602064	0.7249757	0.3964385	0.891809	0	0	0.2	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.1768688	0.04421721	0	0	0	0	0	0	0	0.127746	0.709721	1.42367	1.568785	1.292984	1.030309	0.8351991	0.5034239	0.2748123	0.01809082	0.6164447	0	0.1	0.5	0	0	0	0	0	0	0.1	0.1	0.2	0	0.04819427	0.1165594	0	0	0	0	0	0	0.1631861	0.1644548	0	0
0.00600998	0.001502495	0	0	0	0.04054361	0.2412412	0.5436236	0.5549386	0.2412531	0.1384985	0.2414434	0.1551127	0.02292736	0	0	0	0.2762995	0.4867776	0.7324827	0	0.2	0.6	0	0	0	0	0	0	0.1	0.1	0.1	0	0	0.2741058	0	0	0	0	0	0	0	0	0	0
0.0464726	0.09420146	0.6345465	1.374831	1.293516	0.5878074	0.2040343	0.3018269	0.4700631	0.503294	0.4485584	0.3279126	0.1937281	0.0840694	0.01787868	0	0	0.1477289	0.8300979	0.4088165	0	0.2	0.4	0.1	0	0	0	0	0	0.1	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.04315447	0.08283827	0.04378617	0.02248407	0.04054992	0.02027496	0	0	0	0	0	0	0	0.003398029	0.006796059	0.005291289	0.0562041	0.5104808	0.3916989	0.1	0.2	0.4	0.1	0	0	0	0	0	0.1	0.1	0.1	0	0	0.1301069	0	0	0	0	0	0	0	0	0	0
0.002567921	0.4602358	0.4718384	0.2034155	0.03394842	0.001926032	0	0	0	0	0	0.002568059	0.005136119	0.002568059	0	0.1154706	0.3900897	0.5963387	0.6499865	0.8997636	0	0	0.1	0	0	0	0	0	0.1	0	0	0.1	0	0	0.1147423	0	0	0	0	0	0	0.02650955	0	0	0
0	0	0	0	0	0	0	0.1620241	0.7890382	1.59231	1.706861	0.9828258	0.3353311	0.1881422	0.09407111	0	0	0.5364661	0.0283254	0.8495104	0	0	0.1	0	0	0	0	0	0.1	0.1	0	0	0.04085369	0	0	0	0	0	0	0	0	0	0	0	0
