72.02865	32.44108	24.99578	67.49446	273.517	325.998	350.941	349.2159	311.0057	279.619	246.7797	223.8943	183.2965	162.4632	133.0582	122.6085	118.6848	120.2524	129.6571	135.6661	169.8039	213.0632	261.6523	201.0399
94.33656	74.21777	60.90043	64.50757	72.77457	93.50453	94.13824	90.49652	72.65115	85.84493	98.87556	123.3608	183.8029	170.8145	159.5959	161.8817	183.0768	231.8665	243.8758	208.8005	199.3624	193.6913	178.7373	166.8652
258.5426	264.3853	267.0398	268.9143	252.131	211.526	120.296	90.23968	71.70977	61.952	75.9716	48.40305	32.15514	20.93496	12.47022	14.72539	17.83681	28.57789	47.84104	126.0864	175.0796	192.6865	210.0525	269.6401
0	0	0	0	0	0	31.73669	177.7965	633.9934	833.3312	681.6836	657.5293	715.6801	552.955	178.8263	31.0747	0	0	0	0	0	0	0	0
331.2275	321.8375	252.776	34.72243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.258648	230.7046
35.33186	250.9162	418.8057	1155.988	612.7668	308.4609	235.4042	221.1988	146.1131	16.23479	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62.04148	69.35733	70.83012	97.12657	91.19168	87.73262	80.56339	75.94302	85.25762	125.9256	186.0339	168.056	165.258	158.3795	180.6385	234.6714	246.4442	205.004	200.7934	196.9866	185.7288	157.8446	96.00356	78.71196
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.31109	0.5987567	0	0	0
516.2522	521.7183	527.1749	522.5299	504.2287	458.3697	273.7528	170.0175	160.8773	182.6792	222.061	258.448	278.3556	276.2336	236.4322	200.2553	142.8518	99.2199	73.26781	74.56505	82.20675	87.76921	284.7813	481.9591
29.03413	34.63882	64.5134	129.3456	353.8013	424.985	429.1566	402.4389	379.7415	392.5273	298.1079	230.5773	227.9906	174.2245	126.3782	87.90456	93.30444	55.43931	51.22879	35.8503	197.7579	28.45104	44.05273	26.54457
0	0	0	0	0	28.79626	180.3158	587.4875	701.0486	650.3276	676.9304	720.7521	701.3133	184.6137	34.26153	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	70.69833	376.4819	413.9876	575.762	70.71893	84.827	0	0	0	0	0
0	0	0	0	7.693391	10.26762	21.75498	257.8309	332.9256	373.8197	368.8854	19.70864	0	0	0	0	0	0	0	0	0	0	0	0
168.8802	124.4113	15.31409	0	0	0	0.3420898	144.8698	280.1401	323.3206	336.8976	298.5281	292.0641	322.8756	336.9639	293.9974	147.7458	147.3506	0	0	0	18.8006	106.9684	171.0757
461.4339	273.5344	165.8369	171.3898	180.7112	203.5518	263.5878	291.8919	272.6079	254.2725	224.2388	148.2958	93.0919	81.13066	70.99613	81.56213	86.61664	270.1223	479.2735	515.8525	527.1437	528.2819	521.8564	503.385
133.7518	89.40766	32.05972	51.43288	58.0255	49.49932	57.41856	74.12776	102.5982	176.1338	263.7542	279.4	278.5486	261.1773	269.4893	242.9072	182.539	138.8979	148.6753	122.1961	54.61587	31.10758	20.37311	24.42298
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.347425	0	0	0	0	0	0
0	0	0	0	0	0	0	0	139.8979	254.1574	91.94617	0	0	154.2081	225.368	259.2714	244.8305	261.4152	242.9351	108.7001	11.51352	0	0	94.99268
645.8996	634.718	663.8215	654.4874	577.7411	480.3102	457.1044	164.8777	37.38213	21.92711	9.030965	16.74954	8.338899	3.209815	23.7162	2.935187	61.87288	259.2832	404.7958	420.8179	378.2073	227.7419	79.68977	105.8933
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	39.20678	48.11668	0	0	0	272.0588	678.9014	515.9668	465.294	565.9515	573.5184	79.4922	51.00159	0.8393908	0	0	143.3794	0	0	0	0	0	0
297.0794	330.5546	404.4063	423.4879	449.2377	459.5921	460.2935	458.3495	573.4317	750.1996	615.5936	533.756	536.0323	588.3716	727.4316	661.2834	451.9033	453.1875	454.4779	448.8172	432.6277	419.9862	352.6305	309.1244
70.50957	93.47543	100.8988	200.296	208.0499	218.4375	218.1276	178.4619	199.2451	173.6541	160.7611	160.2636	172.5766	230.5375	245.5414	185.5111	167.3655	166.096	167.0962	167.7381	96.80579	76.50845	65.12513	60.87797
91.47395	197.0329	210.939	219.8085	215.8206	186.3727	187.1583	175.3907	153.6277	155.6237	182.4572	234.0775	244.6934	194.2689	164.0785	164.4874	172.8457	165.3057	98.23788	69.95752	65.43951	63.40442	68.20571	92.52946
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96.44724	174.4029	255.7486	280.0731	280.6697	261.5648	260.8543	250.1816	195.091	156.6657	136.7021	137.33	146.4799	195.021	237.2569	248.2661	246.0014	207.5221	106.5983	57.5197	61.36098	48.03853	59.84152	59.62342
0	2.726079	351.3628	346.7751	356.3002	404.2263	4.340045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.88287	0
384.3855	467.1946	473.4341	474.9033	473.3503	595.2754	551.2009	600.8126	606.8735	523.3665	317.2354	316.167	233.7085	387.8907	258.2682	235.3357	320.6956	148.1288	134.8968	235.5668	308.3404	244.5675	234.2657	281.9632
258.3702	239.3555	256.8128	224.2296	128.7086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.7671	163.7362	144.099	147.939	237.408
54.67074	74.9918	94.3679	101.8748	206.5508	209.135	222.1361	217.9311	187.3014	192.7369	181.5474	149.193	155.227	175.6868	231.9148	243.4938	190.3964	164.166	166.3846	171.2052	156.7221	106.7212	67.97375	66.82487
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.267158	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.64203	124.0841	150.5869	152.8521	22.09152	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	125.7961	723.0428	870.1874	848.9376	793.6666	844.7023	617.8372	195.3084	31.95878	208.5762	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	20.51647	0	0	0	2.264876	0	0	0	0	0	0
0	0	0	0	0	0	0	0	44.31257	744.8151	906.1951	683.5197	720.8891	880.3445	711.2333	144.4038	29.42446	187.9733	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.267158	0	0	0	0	0	0
0	0	0	0	0	0	0	0	44.31257	744.8151	906.1951	683.5197	720.8891	880.3445	711.2333	144.4038	29.42446	187.9733	0	0	0	0	0	0
35.64501	33.64539	49.56619	83.5884	226.7272	404.6255	418.2192	450.7842	570.7455	604.7617	662.8115	613.0449	666.1579	567.0793	560.048	499.5108	429.4424	427.998	418.3625	223.6287	83.35107	44.63952	34.74426	360.7189
240.8481	283.2917	361.2747	504.8048	621.9255	647.155	667.4251	675.1999	526.7482	638.5502	666.6353	585.4845	565.1607	646.369	653.1138	515.5281	485.1429	481.6091	482.0648	475.4037	457.2354	362.4881	274.9327	240.3791
240.7862	271.5491	359.7937	453.6078	464.0076	509.9533	543.7606	537.0321	510.1714	602.8884	601.7972	586.0023	602.9517	712.5115	745.5292	611.0082	539.5502	460.5987	461.3065	460.1596	458.8952	386.247	275.0425	241.3918
225.0647	252.7028	362.9128	460.5571	469.6571	473.4096	471.8858	500.4006	687.1956	703.8984	696.6879	615.4766	619.42	708.9679	694.9877	494.4434	466.3417	469.7217	471.2558	471.4056	466.9874	375.3475	277.5504	237.3933
460.6123	439.7496	322.6476	57.56672	0	0	0	143.4213	83.73223	46.92513	69.1767	21.81757	24.43634	47.08653	51.3997	123.7048	122.8386	0	0	0	68.57878	352.6529	436.668	445.9296
460.6123	439.7496	322.6476	57.56672	0	0	0	143.4213	83.73223	46.92513	69.1767	21.81757	24.43634	47.08653	51.3997	123.7048	122.8386	0	0	0	68.57878	352.6529	436.668	445.9296
15.9988	26.10435	21.6715	39.38272	95.21918	327.6188	376.3329	368.2198	340.2267	467.9793	574.7591	658.8205	635.4246	646.809	605.8231	538.4246	487.1598	463.0352	432.741	157.3585	65.2719	28.08689	22.79225	19.16162
240.8481	283.2917	361.2747	504.8048	621.9255	647.155	667.4251	675.1999	526.7482	638.5502	666.6353	585.4845	565.1607	646.369	653.1138	515.5281	485.1429	481.6091	482.0648	475.4037	457.2354	362.4881	274.9327	240.3791
240.8481	283.2917	361.2747	504.8048	621.9255	647.155	667.4251	675.1999	526.7482	638.5502	666.6353	585.4845	565.1607	646.369	653.1138	515.5281	485.1429	481.6091	482.0648	475.4037	457.2354	362.4881	274.9327	240.3791
17.70594	21.25078	22.12288	28.70084	31.95498	87.40988	310.2185	375.9108	358.0028	326.6086	458.1673	579.9029	642.3052	642.187	650.5911	610.3933	536.0137	486.7084	462.876	433.1679	164.2515	50.91215	25.03296	22.6881
240.7862	271.5491	359.7937	453.6078	464.0076	509.9533	543.7606	537.0321	510.1714	602.8884	601.7972	586.0023	602.9517	712.5115	745.5292	611.0082	539.5502	460.5987	461.3065	460.1596	458.8952	386.247	275.0425	241.3918
156.5809	174.4442	219.0035	273.227	209.9284	180.0486	176.5279	178.574	233.0448	182.3784	119.7443	98.04893	104.5142	108.0157	145.51	165.6262	107.3954	91.59899	86.37242	105.0665	127.9093	201.3991	182.6668	163.9605
179.5133	202.2345	240.7136	245.2265	233.3024	193.3717	50.41932	48.69684	37.86086	33.21807	40.23231	46.10675	64.5987	122.4921	247.0134	263.0933	282.6257	274.7777	250.3614	279.0759	227.1219	159.8104	183.2101	162.4949
174.3394	167.7304	101.0701	75.01907	58.33767	61.1224	68.60341	95.10151	95.3397	79.30011	70.69009	75.62081	85.80606	124.2197	196.3491	167.8935	155.4492	152.3285	178.4062	235.7126	244.6908	207.6991	197.6416	196.1131
263.231	210.602	198.9969	187.2948	172.8777	110.9956	58.06514	52.69933	45.88712	40.51447	48.21764	63.90877	83.60931	79.20482	82.35014	82.86127	96.55264	120.0694	209.46	208.8986	141.3779	198.742	222.9695	245.9029
0	0	0	0	0	0	0	0	0	0	0	0	48.62116	621.6498	909.119	1032.647	1006.246	894.6268	567.6354	57.46138	0	232.8419	0	0
93.40839	30.13091	5.072146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.76799	198.9058	197.7009	38.44088	35.76097	121.2835
34.5434	52.69724	87.15412	167.5743	170.7378	197.7874	210.3018	269.1543	243.9788	245.952	222.9347	225.4105	225.4806	216.0124	125.199	92.2885	77.37878	77.07372	74.75047	83.5019	53.52056	34.44116	148.1972	31.16642
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.06059	4.788115	0	0	0.6746653	0	0	0
484.2632	518.7988	524.7202	528.4361	522.7742	498.2588	462.3035	280.8938	174.0658	157.3985	182.5193	207.6591	258.6268	274.1973	288.7027	258.4658	202.2872	147.7568	101.2264	70.04959	77.68896	74.22458	83.95522	274.3504
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.05509	187.8064	180.1297	154.1461	55.40445	0	0
179.2188	185.8565	199.7355	207.4667	264.7137	248.0615	243.5135	219.9501	223.2079	221.7265	210.244	112.4584	93.10904	76.24313	82.34003	64.93915	80.81062	45.96909	38.70623	150.5322	34.55862	33.39542	45.88436	85.46568
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	23.88954	119.5422	158.3923	151.3062	118.7848	19.89435	0	0	0	22.61141	227.2408	287.8148	298.2061	323.2512	341.8871	334.7159	202.7704	67.77026	12.97059	0	117.9292
0	0	0	46.79741	96.5911	61.96622	87.05306	152.6637	63.09948	0	0	0	294.0323	720.4102	576.0348	544.5886	594.2252	617.8499	637.0394	607.8079	619.5228	614.5244	554.9559	317.2245
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.47192	146.1976	135.2059	110.1512	13.52739	0	0	0
282.1908	88.17866	176.3145	415.5396	508.744	491.0262	294.1925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02614	192.9713
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	187.5774	362.1945	393.8402	427.9498	438.156	409.3046	416.4979	402.9663	360.3355	172.6051	0	0	0	1.028899	61.25077	132.3228	174.4317	165.7115	41.5174	0	0	0	168.0707
0	0	0	0	0	0	0	0	25.64061	0	0	0	16.90408	6.427855	0	0	0	0	0	0	0	13.83553	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8398535	55.19302	101.1369	2.936648	0	0	0	0	5.24213
0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.78273	115.4604	19.40576	0	0	0	0	0	0	7.625704
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.076165	0	1.11855	67.64445	13.20084	0	0
