0	0	0	0.007125004	0.02850121	0.0356274	0.0142512	0	0	0.04597626	0.1787942	0.2951332	0.244802	0.08949994	0.007013206	0	0	0.1656288	0.1426014	0.1717024	0.04258547	0.2628999	0.2605312	0.1345205	0	0	0	0	0	0.02233221	0.0208468	0.05652663	0	0	0.05402048	0	0	0	0	0	0	0	0	0.07144736	0
0.5048547	0.3962044	0.4967639	0.6435053	0.6834688	0.6601998	0.6783823	0.7129269	0.7123343	0.7252368	0.681134	0.5320294	0.439963	0.3982442	0.2892742	0.1781086	0.1709925	0.3638516	0.1081784	0.08312152	0.1563031	0.1420514	0.1867829	0.005135186	0	0	0	0	0	0.07203858	0	0	0	0	0.08718933	0	0	0	0	0	0	0.02306694	0.02215949	0	1
0.2315032	0.0578758	0.004524794	0.1160009	0.3282243	0.4594885	0.5014069	0.5035271	0.4857495	0.470578	0.4489734	0.4139454	0.2779744	0.1652396	0.1691824	0.09258647	0.005330176	0.3286727	0.08674716	0.08356702	0.1545817	0.1816698	0.2182015	0.02087755	0	0	0	0	0	0.07060894	0.01256634	0	0	0	0.06832336	0	0	0	0	0	0	0.007255354	0.007708099	0	1
0.4955988	0.3097233	0.3597614	0.5009715	0.6338823	0.7065401	0.7141429	0.7000942	0.7054104	0.7357321	0.6774265	0.5279928	0.445973	0.3908005	0.2481172	0.1046533	0.0781688	0.3567432	0.09904806	0.07401194	0.1638348	0.1506775	0.1780453	0.01338595	0	0	0	0	0	0.07332514	0	0	0	0	0.07521921	0	0	0	0	0	0	0.01773933	0.01724014	0	1
0.08255859	0.06658773	0.1793471	0.3216288	0.3780154	0.3742923	0.3021151	0.1469246	0.0284152	0	0	0	0	0	0	0	0.0009009431	0.1928472	0.08334401	0.1072044	0.07430708	0.2911831	0.2262665	0.1288422	0	0	0	0	0	0.02699089	0.02495602	0.0319375	0	0	0.06217729	0	0	0	0	0	0	0	0	0.06361824	0
0.3573301	0.6204174	0.482335	0.156926	0.01542862	0.02233213	0.03268574	0.02917026	0.02308509	0.05783924	0.1750142	0.300919	0.4101688	0.5458505	0.6643334	0.7338381	0.7594236	0.3803959	0.7614574	0.2470186	0.03166188	0.1798946	0.6412413	0	0	0	0	0	0	0.04256143	0.03944445	0.06310894	0	0.007512867	0.1241824	0	0	0	0	0	0	0	0	0	1
0.4657196	0.3435495	0.3812456	0.4369282	0.5299398	0.6848697	0.7482851	0.731815	0.7267752	0.7344368	0.6651352	0.5159177	0.4196971	0.3315284	0.3414662	0.4634647	0.39293	0.3441511	0.06111771	0.0298857	0.191336	0.172989	0.1142441	0.04308451	0	0	0	0	0	0.0818365	0	0	0	0.02502524	0.0292919	0	0	0	0	0	0	0	0.0001630701	0	1
0.03550545	0.1438456	0.3638262	0.4461782	0.3001097	0.1122901	0.1301341	0.2810864	0.3200774	0.2150705	0.0718195	0.004501505	0	0	0	0	0.008129005	0.1503702	0.1681542	0.1340923	0.05649711	0.2027722	0.403387	0.05396032	0	0	0	0	0	0.101714	0.09939325	0.04841069	0	0	0	0	0	0	0	0	0	0	0	0	0
0.06909934	0.01727483	0	0	0	0	0	0.01051979	0.1406753	0.3875557	0.4299697	0.3242612	0.3175632	0.2169812	0.05323459	0.002124933	0	0.1741376	0.184219	0.2078379	0.03284081	0.2563729	0.24303	0.143777	0	0	0	0	0	0.009013494	0.007659467	0.05575725	0	0	0.1178426	0	0	0	0	0	0	0	0	0.03719484	0
0.4624489	0.3604112	0.3062321	0.2649429	0.2010674	0.1425603	0.1472924	0.1676865	0.1120525	0.04052276	0.02061924	0.06857895	0.1746631	0.2352032	0.2399863	0.3195846	0.4103503	0.1812123	0.2265007	0.2099788	0.04821545	0.1760285	0.4599391	0.01582743	0	0	0	0	0	0.1290002	0.1259133	0.04451635	0	0	0	0	0	0	0	0	0	0	0	0	1
