0.5	0.5
0.7470177	0.7777778
1	1
0.6	0.6666666
0.6734014	0.8
0.6837722	0.6666666
0.780911	0.8
0.9	0.8571429
0.7278345	0.8333333
0.6	0.7272727
0.8333333	0.8333333
0.8333333	0.7142857
0.7690599	1
0.6837722	0.75
0.6837722	0.5
0.4226497	1
0.3333333	0.875
0.6666666	0.7142857
0.875	0.6666666
0.6150998	0.7142857
0	0.6
0.6837722	0.8
0.4556689	0.7142857
0.4226497	0.5714285
0.7690599	0.75
0.5783629	0.7777778
0	0.875
0.6127017	0.75
0.7690599	0.3333333
0	0.4
0.5917517	0.875
0.875	0.7142857
0.7470177	0.7
0.875	1
0.9166667	0.8571429
0.8333333	1
0.8333333	1
0.7470177	0.6666666
0.8333333	0.8571429
0.8333333	1
0.4226497	0.8888889
0.8333333	0.4
0.4226497	1
0.6	0.5555556
0.4226497	1
1	1
1	1
0.7171572	0.75
0.2928932	0.8333333
0.7278345	1
0.6	0.75
0.4556689	0.875
0.6	0.6666666
0.8333333	0.8333333
0.6	0.75
0.7113249	0.9
1	0.8
0.4556689	0.9
0.6837722	0.9
0.4556689	0.5
0.6837722	0.6666666
0.8333333	1
0.4556689	0.4
0.8333333	1
0.9	0.5
0.8333333	1
0.6666666	0.875
0.4556689	1
0.7278345	0.4
0	1
0.8333333	1
0.8367007	0.75
0.75	0.75
0.8333333	0.8
0.875	0.8571429
0.6	0.5
0.7278345	1
0.6837722	0.6
0.5	0.6666666
1	1
0.8333333	1
0.6	0.625
0.8333333	0.875
0.8333333	0.8571429
0.4556689	0.5
0.7470177	0.5555556
0.8333333	1
0.875	1
0.7278345	1
0.7690599	0.875
0.5783629	0.8888889
0.4226497	0.6
0.6734014	0.625
0.8333333	0.8333333
0.6150998	1
0	0.6666666
0.875	0.875
0.8333333	1
0.6	0.7777778
0.6150998	1
