0	227.9609	245.6141	172.9544	0	0	0	0	0	0	0	0	0	0	0	0	122.8088	3.903081	10.0719
258.9886	513.8607	513.8607	513.8607	513.8607	513.8607	44.19219	0	0	0	0	77.65049	458.141	132.0061	498.9589	513.8607	513.8607	4.567365	8.090332
36.48425	0	0	9.933302	393.5111	371.7045	513.8607	513.8607	437.2963	1.541588	0	36.24076	318.4373	407.3489	377.3896	141.5805	0	3.183312	2.82674
447.5734	467.6137	513.8607	513.8607	513.8607	513.8607	513.8607	467.0999	106.3696	268.1303	313.7752	110.807	0	0	0	0	28.77631	4.061451	11.16168
472.7523	93.39421	556.6925	385.3711	513.8607	513.8607	513.8607	513.8607	513.8607	513.8607	339.15	8.735666	0	0	0	13.36043	56.01103	3.638775	9.827012
513.8607	325.2759	236.097	361.4884	448.6011	513.8607	513.8607	513.8607	513.8607	513.8607	513.8607	513.8607	298.0416	24.66541	1.027726	3.083177	46.7615	3.759465	24.77316
35.91272	0	0	307.932	741.9403	764.0992	764.0992	764.0992	634.9664	25.21531	0	0	0	0	0	0	0	2.640033	6.914549
148.5066	0	32.88721	508.2083	513.8607	513.8607	513.8607	323.2205	239.3619	506.9508	547.7508	513.0519	283.9787	0	0	0	0	4.039472	25.33801
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.230545	28.22377
512.3192	731.2429	704.7631	527.3663	405.634	513.8607	513.8607	513.8607	513.8607	513.8607	513.8607	513.8607	513.8607	513.8607	513.8607	209.3667	608.0798	3.835275	8.253642
505.1252	513.8607	513.8607	513.8607	513.8607	513.8607	513.8607	495.3619	97.12004	2.055451	93.18067	404.3392	160.5864	211.7126	128.4657	194.2411	445.518	4.23537	22.03519
