0.8	1
0.8	1
0.9175214	0.625
0.8	1
0.9166667	0.8571429
0.5	0.7777778
0.5	0.8571429
0.4	0.7142857
0.25	0.8
0.9444444	0.875
0.9166667	0.8571429
0.6315969	0.8888889
0.8833576	0.5
0.5839832	0.7142857
0.9175214	0.7
0.5669873	1
0.8	1
0.875	0.8571429
0.479979	0.8333333
0.5669873	0.6
0.9166667	1
0.5	0.7777778
0.25	0.8333333
0.8333333	0.8333333
0.6031498	0.6666666
0.7113249	0.8333333
0.8	1
0.8	0.8
1	1
0.9444444	0.7777778
0.9166667	0.8
0.8	0.8
0.7690599	0.6666666
0.75	1
0.3185798	1
0.952381	0.7777778
0.6533194	0.75
0.5358411	0.8888889
0.5669873	0.6
0.5060247	0.8571429
0.6031498	0.5714285
0.952381	0.8
0.5	0.8571429
0.8833576	0.8
0.8	1
0.9166667	0.8333333
0.8192984	0.8888889
0.75	1
0.8	0.8
0.4	0.6666666
0.6031498	0.625
0.5669873	0.8
0.3185798	1
0.8333333	0.8
0.8333333	0.8333333
0.5669873	0.8
0.5669873	1
0.9166667	0.8571429
0.8075499	0.625
0.952381	0.7777778
0.6315969	0.5
0.9175214	0.8
0.5	0.6666666
0.75	1
0.8333333	0.6666666
0.9444444	0.875
0.6464466	0.75
0.8333333	1
0.5669873	0.8333333
0.7113249	0.8571429
0.75	0.8
0.5669873	0.6
0.8821489	0.8333333
0.7642977	0.8571429
0.6464466	1
0.5669873	0.8571429
0.6031498	0.9090909
0.5669873	0.8
0.8333333	0.8333333
0.7958758	0.5714285
0.8762821	0.5555556
0.75	0.75
0.7113249	0.8571429
0.8821489	0.5
0.5	0.6
1	1
0.6031498	0.7777778
0.786191	0.75
0.479979	0.875
0.3185798	0.6
0.5358411	0.875
0.4	0.6666666
0.5669873	0.8571429
0.9444444	0.7142857
0.6048197	0.75
0.9444444	0.4285714
0.6031498	0.6666666
0.3185798	1
0.3037617	0.8571429
0.5669873	0.8333333
