1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.874	0	0	0.126	0	0	0	0.222	0.001	0.367	0.41	0	0	0	0.177	0	0.823	0	0	0	0	0.181	0	0.819	0	0	0	0	0.24	0	0.76	0	0	0	0	0.437	0	0.563	0	0	0	0	0.589	0	0.411	0	0	0	0	0.505	0.002	0.493	0	0	0	0	0.863	0	0.137	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.808	0	0.082	0.11	0	0	0	0.615	0	0.385	0	0	0	0	0.191	0	0.809	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.87	0	0.13	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.998	0	0.002	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.791	0.001	0.077	0.131	0	0	0	0.2	0	0.8	0	0	0	0	0.045	0	0.955	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.138	0	0.862	0	0	0	0	0.935	0	0.065	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.091	0	0	0	0	0.909	0	0.754	0	0	0	0	0.246	0	0.92	0	0	0	0	0.08	0	0.937	0	0	0	0	0.063	0	0.949	0	0	0	0	0.051	0	0.972	0	0	0	0	0.028	0	0.973	0	0	0	0	0.027	0	0.953	0	0	0	0	0.047	0	0.949	0	0	0	0	0.051	0	0.907	0	0	0	0	0.093	0	0.753	0	0	0	0	0.247	0	0.082	0	0	0	0	0.918	0	0	0	0	0	0.052	0.948	0	0.136	0.001	0.04	0	0.487	0.336	0	0.077	0.325	0.264	0	0.217	0.117	0	0.277	0.525	0	0	0.141	0.057	0	0.474	0.372	0	0	0.09	0.064	0	0.535	0.341	0	0	0.085	0.039	0	0.569	0.321	0	0	0.075	0.035	0	0.486	0.36	0	0	0.096	0.058	0	0.308	0.51	0.002	0	0.117	0.063	0	0.006	0.393	0.273	0	0.221	0.107	0	0	0.198	0.002	0	0.474	0.326	0	0	0	0	0	0.037	0.963	0	0.569	0	0	0	0	0.431	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.6	0	0	0	0	0.4	0	0.512	0	0	0	0	0.488	0	0.997	0	0	0	0.003	0	0	0.999	0	0.001	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.883	0.117	0	0	0	0	0	0.468	0.532	0	0	0	0	0	0.389	0.611	0	0	0	0	0	0.889	0.111	0	0	0	0	0	0.973	0.021	0.006	0	0	0	0	0.378	0.603	0.006	0	0.013	0	0	0	0.168	0	0	0.326	0.506	0	0.736	0	0	0	0	0.264	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.948	0	0	0	0	0.052	0	0.845	0	0	0	0	0.155	0	0.686	0	0	0	0	0.314	0	0.403	0	0	0	0	0.597	0	0.949	0	0	0	0	0.051	0	1	0	0	0	0	0	0	0.954	0.046	0	0	0	0	0	0.622	0.378	0	0	0	0	0	0.481	0.519	0	0	0	0	0	0.259	0.741	0	0	0	0	0	0.358	0.642	0	0	0	0	0	0.984	0.016	0	0	0	0	0	0.22	0.257	0	0	0.227	0.296	0
0.091	0	0	0	0	0.909	0	0.754	0	0	0	0	0.246	0	0.92	0	0	0	0	0.08	0	0.937	0	0	0	0	0.063	0	0.949	0	0	0	0	0.051	0	0.972	0	0	0	0	0.028	0	0.973	0	0	0	0	0.027	0	0.953	0	0	0	0	0.047	0	0.949	0	0	0	0	0.051	0	0.907	0	0	0	0	0.093	0	0.753	0	0	0	0	0.247	0	0.082	0	0	0	0	0.918	0	0	0	0	0	0.052	0.948	0	0.136	0.001	0.04	0	0.487	0.336	0	0.077	0.325	0.264	0	0.217	0.117	0	0.277	0.525	0	0	0.141	0.057	0	0.474	0.372	0	0	0.09	0.064	0	0.535	0.341	0	0	0.085	0.039	0	0.569	0.321	0	0	0.075	0.035	0	0.486	0.36	0	0	0.096	0.058	0	0.308	0.51	0.002	0	0.117	0.063	0	0.006	0.393	0.273	0	0.221	0.107	0	0	0.198	0.002	0	0.474	0.326	0	0	0	0	0	0.037	0.963	0	0.569	0	0	0	0	0.431	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.6	0	0	0	0	0.4	0	0.512	0	0	0	0	0.488	0	0.997	0	0	0	0.003	0	0	0.999	0	0.001	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.883	0.117	0	0	0	0	0	0.468	0.532	0	0	0	0	0	0.389	0.611	0	0	0	0	0	0.889	0.111	0	0	0	0	0	0.973	0.021	0.006	0	0	0	0	0.378	0.603	0.006	0	0.013	0	0	0	0.168	0	0	0.326	0.506	0	0.736	0	0	0	0	0.264	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.948	0	0	0	0	0.052	0	0.845	0	0	0	0	0.155	0	0.686	0	0	0	0	0.314	0	0.403	0	0	0	0	0.597	0	0.949	0	0	0	0	0.051	0	1	0	0	0	0	0	0	0.954	0.046	0	0	0	0	0	0.622	0.378	0	0	0	0	0	0.481	0.519	0	0	0	0	0	0.259	0.741	0	0	0	0	0	0.358	0.642	0	0	0	0	0	0.984	0.016	0	0	0	0	0	0.22	0.257	0	0	0.227	0.296	0
1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.811	0	0	0	0	0.189	0	0.31	0.333	0	0	0.156	0.201	0	0.82	0.18	0	0	0	0	0	0.253	0.747	0	0	0	0	0	0.919	0.081	0	0	0	0	0	0.691	0.309	0	0	0	0	0	0.93	0.07	0	0	0	0	0	0.291	0.709	0	0	0	0	0	0.053	0.414	0.533	0	0	0	0	0.951	0	0.049	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.776	0	0	0.019	0.002	0.203	0	0.809	0	0	0	0	0.191	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.846	0	0	0	0	0.154	0	0.752	0.011	0.014	0	0.042	0.181	0	0.999	0.001	0	0	0	0	0	0.925	0.075	0	0	0	0	0	0.937	0.063	0	0	0	0	0	0.033	0.967	0	0	0	0	0	0.745	0.255	0	0	0	0	0	0.207	0.793	0	0	0	0	0	0.403	0.132	0.465	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.223	0.594	0.001	0.02	0	0.162	0	0.857	0	0	0	0	0.143	0	0.957	0	0	0	0	0.043	0	0.695	0	0	0	0	0.305	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.879	0	0	0	0	0.121	0	0.37	0	0	0	0	0.63	0	0.814	0	0	0	0	0.186	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.754	0.246	0	0	0	0	0	0.85	0.15	0	0	0	0	0	0.185	0.441	0.374	0	0	0	0	0.653	0.057	0.29	0	0	0	0	0.74	0.183	0.077	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.801	0.036	0.019	0.008	0	0.136	0	0.726	0	0	0	0	0.274	0	0.655	0	0	0	0	0.345	0
0.463	0	0	0	0	0.537	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.959	0	0	0	0	0.041	0	0.347	0	0	0	0.074	0.579	0	0.218	0	0	0.118	0.238	0.426	0	0.318	0	0	0.127	0.123	0.432	0	0.458	0.006	0	0	0	0.536	0	0.959	0	0	0	0	0.041	0	0.465	0	0	0	0	0.535	0	0.943	0	0	0	0	0.057	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.983	0	0	0	0	0.017	0	0.945	0	0	0	0	0.055	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.93	0	0	0	0	0.07	0	0.356	0.044	0	0	0.163	0.437	0	0.945	0	0	0.005	0.038	0.012	0	0.999	0	0	0.001	0	0	0	1	0	0	0	0	0	0	0.533	0.454	0	0	0	0.013	0	0.499	0.047	0.003	0.032	0	0.419	0	0.906	0	0	0	0	0.094	0	0.578	0	0	0	0	0.422	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.697	0	0	0	0	0.303	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.402	0.138	0.004	0	0.132	0.324	0	0.83	0.149	0	0	0.019	0.002	0	0.985	0	0.015	0	0	0	0	0.791	0.005	0.204	0	0	0	0	1	0	0	0	0	0	0	0.99	0.01	0	0	0	0	0	0.966	0.016	0.014	0	0	0.004	0	0.556	0	0	0	0.007	0.437	0	0.953	0	0	0	0.004	0.043	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.681	0	0	0	0	0.319	0
1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.594	0	0	0	0	0.406	0	0.994	0	0.004	0	0.002	0	0	1	0	0	0	0	0	0	0.759	0.241	0	0	0	0	0	0.855	0.145	0	0	0	0	0	0.977	0.023	0	0	0	0	0	0.967	0.033	0	0	0	0	0	0.881	0.119	0	0	0	0	0	0.208	0.375	0.417	0	0	0	0	0.982	0	0.018	0	0	0	0	0.986	0	0	0.012	0.002	0	0	0.384	0	0	0.058	0.143	0.415	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.879	0	0	0	0	0.121	0	0.526	0	0	0	0	0.474	0	0.824	0	0	0	0	0.176	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.248	0.752	0	0	0	0	0	0.53	0.468	0.002	0	0	0	0	0.456	0.544	0	0	0	0	0	0.042	0.563	0.395	0	0	0	0	0.961	0	0.039	0	0	0	0	1	0	0	0	0	0	0	0.548	0	0	0.074	0.046	0.332	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.666	0	0.001	0.001	0	0.332	0	0.842	0	0	0.072	0	0.086	0	1	0	0	0	0	0	0	0.693	0.307	0	0	0	0	0	0.82	0.18	0	0	0	0	0	0.212	0.773	0.015	0	0	0	0	0.58	0.039	0.381	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.573	0.173	0	0	0	0.254	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.463	0	0	0	0	0.537	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.959	0	0	0	0	0.041	0	0.347	0	0	0	0.074	0.579	0	0.218	0	0	0.118	0.238	0.426	0	0.318	0	0	0.127	0.123	0.432	0	0.458	0.006	0	0	0	0.536	0	0.959	0	0	0	0	0.041	0	0.465	0	0	0	0	0.535	0	0.943	0	0	0	0	0.057	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.983	0	0	0	0	0.017	0	0.945	0	0	0	0	0.055	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.93	0	0	0	0	0.07	0	0.356	0.044	0	0	0.163	0.437	0	0.945	0	0	0.005	0.038	0.012	0	0.999	0	0	0.001	0	0	0	1	0	0	0	0	0	0	0.533	0.454	0	0	0	0.013	0	0.499	0.047	0.003	0.032	0	0.419	0	0.906	0	0	0	0	0.094	0	0.578	0	0	0	0	0.422	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.697	0	0	0	0	0.303	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.402	0.138	0.004	0	0.132	0.324	0	0.83	0.149	0	0	0.019	0.002	0	0.985	0	0.015	0	0	0	0	0.791	0.005	0.204	0	0	0	0	1	0	0	0	0	0	0	0.99	0.01	0	0	0	0	0	0.966	0.016	0.014	0	0	0.004	0	0.556	0	0	0	0.007	0.437	0	0.953	0	0	0	0.004	0.043	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.681	0	0	0	0	0.319	0
1	0	0	0	0	0	0	0.956	0.02	0.024	0	0	0	0	0.68	0.241	0.079	0	0	0	0	0.356	0.242	0.402	0	0	0	0	0.24	0.34	0.42	0	0	0	0	0.723	0.218	0.059	0	0	0	0	0.916	0.045	0.039	0	0	0	0	1	0	0	0	0	0	0	0.527	0	0	0	0	0.473	0	0.386	0	0	0	0.001	0.613	0	0.988	0	0	0	0	0.012	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.999	0	0	0	0	0.001	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.985	0	0	0	0	0.015	0	0.501	0	0	0	0	0.499	0	0.991	0	0	0	0	0.009	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.961	0	0	0	0.004	0.035	0	0.924	0.046	0.03	0	0	0	0	0.883	0.059	0.058	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.671	0	0	0	0	0.329	0	0.938	0	0	0	0	0.062	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.938	0	0	0	0	0.062	0	0.675	0	0	0	0	0.325	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.596	0	0	0	0.003	0.401	0	0.827	0	0	0	0.009	0.164	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.948	0	0	0	0.046	0.006	0	1	0	0	0	0	0	0	0.679	0	0	0	0	0.321	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.71	0	0	0	0	0.29	0
0.456	0.204	0.34	0	0	0	0	0.943	0	0.057	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.75	0.197	0.053	0	0	0	0	0.443	0.199	0.358	0	0	0	0	0.029	0.841	0.13	0	0	0	0	0.016	0.946	0.038	0	0	0	0	0.02	0.935	0.045	0	0	0	0	0.03	0.867	0.103	0	0	0	0	0.815	0.134	0.051	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.774	0	0	0	0	0.226	0	0.573	0	0	0	0	0.427	0	0.565	0	0	0	0	0.435	0	0.785	0	0	0	0	0.215	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.797	0.047	0.118	0	0	0.038	0	0.894	0.059	0.047	0	0	0	0	0.226	0.184	0.59	0	0	0	0	0.03	0.075	0.895	0	0	0	0	0.028	0.08	0.892	0	0	0	0	0.202	0.115	0.683	0	0	0	0	0.153	0.662	0.185	0	0	0	0	0.961	0	0.039	0	0	0	0	1	0	0	0	0	0	0	0.894	0	0	0	0.018	0.088	0	0.825	0	0	0	0.003	0.172	0	0.305	0	0	0	0	0.695	0	0.34	0	0	0	0	0.66	0	0.337	0	0	0	0	0.663	0	0.323	0	0	0	0	0.677	0	0.622	0	0	0	0	0.378	0	0.515	0	0	0	0	0.485	0	0.906	0	0	0	0	0.094	0	0.974	0	0	0	0	0.026	0	0.906	0	0	0	0	0.094	0	0.171	0	0	0	0	0.829	0	0.922	0	0	0	0	0.078	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.605	0.109	0.071	0	0.002	0.213	0	0.238	0.549	0.213	0	0	0	0	0.383	0.524	0.093	0	0	0	0	0.078	0.162	0.76	0	0	0	0	0.05	0.201	0.749	0	0	0	0	0.44	0.425	0.135	0	0	0	0
1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.719	0	0	0	0	0.281	0	0.277	0	0	0	0	0.723	0	0.159	0	0	0	0.184	0.657	0	0.26	0	0	0	0.283	0.457	0	0.389	0	0	0	0.226	0.385	0	0.367	0	0	0	0.242	0.391	0	0.263	0	0	0	0.244	0.493	0	0.201	0	0	0	0.168	0.631	0	0.256	0	0	0	0	0.744	0	0.717	0	0	0	0	0.283	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.753	0	0	0	0	0.247	0	0.004	0.082	0	0	0.248	0.666	0	0.422	0.394	0	0	0.132	0.052	0	0.988	0	0	0	0.012	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.984	0	0	0.008	0.008	0	0	0.694	0	0	0.121	0.137	0.048	0	0.041	0	0	0.064	0.26	0.635	0	0.714	0	0	0	0	0.286	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.433	0	0	0	0.026	0.541	0	0.277	0.463	0	0	0.198	0.062	0	0.943	0.057	0	0	0	0	0	0.48	0.52	0	0	0	0	0	0.886	0.114	0	0	0	0	0	0.874	0.005	0.121	0	0	0	0	0.481	0.024	0.495	0	0	0	0	0.876	0	0.124	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.674	0	0	0.153	0.117	0.056	0	0.47	0	0	0.001	0	0.529	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
