0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.99067	5.934326
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.082176	4.371338
851.5118	0	552.3929	2067.638	393.0067	21.83368	0	50.21747	644.0936	2181.172	2144.055	87.3347	0	0	0	0	0	3.370648	7.016327
3.326063	0	0	0	0	0	0	0	0	0	0	0	0	63.70703	244.8466	255.8479	93.38583	2.656612	24.64849
0	0	0	257.6372	1713.935	2072.004	2043.621	1727.035	1041.463	146.2856	0	0	0	0	0	0	0	3.05167	1.651261
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.508902	1.805369
0.255851	0	0	0	0	0	0	0	0	0	0	0	0	0	48.86763	201.0972	10.48989	2.785839	4.682283
0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.49149	0	0	2.813309	4.10842
602.61	0	0	504.3591	2080.738	1017.446	589.5099	713.9608	1834.019	2176.805	1406.083	0	0	0	0	0	0	3.409813	16.69662
0	0	0	0	0	0	0	34.93389	0	0	0	0	0	0	0	0	0	2.897011	1.637336
1273.914	1093.864	2183.355	1491.233	106.985	0	0	91.70143	1109.147	2102.186	39.93578	0	0	0	0	0	34.93389	3.877971	8.005768
