99.70607	66.16861	453.2145	453.2145	453.2145	365.7437	0	0	0	0	0	0	0	0	0	0	0	3.372034	133.7012
0	0	0	0	0	0	0	116.4748	256.0653	198.5068	10.87704	0	0	0	0	0	0	2.698577	146.2481
506.5292	734.0911	734.0911	734.0911	462.4832	16.88431	0	0	0	0	0	0	0	0	279.6922	255.4669	734.0911	4.296741	87.93748
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.667791	9.509766
7.255446	0	0	0	0	0	0	0	0	0	2.126483	49.85733	22.50803	0	0	0	1.413165	2.958463	14.1514
0	35.40272	98.63426	0	0	0	0	0	0	0	0	0	0	0	0	5.074303	6.636603	2.855261	174.558
108.3227	3.666805	0	0	0	0	0	248.3368	71.53141	0	0	0	0	0	0	0	487.1684	3.282555	113.9793
51.49184	1144.274	695.7137	0	4.57705	716.3109	659.0965	0	0	0	0	0	0	0	0	0	915.4168	2.161077	16.21294
321.5359	299.5129	734.0911	734.0911	734.0911	734.0911	338.4202	32.31094	0	0	0	0	3.452363	7.95031	0	0	0	5.04455	72.49298
0	315.3126	0.5246462	0	0	0	0	0	0	0	0	0	0	83.41867	414.9977	515.8154	490.6438	3.42355	135.7439
0	0	0	0	0	0	0	0	0	0	0	0	0	85.81976	0	0	0	0.9702205	134.5194
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.472156	97.14096
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3109161	107.1143
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.228154	124.3319
568.369	0	0	0	45.64425	550.7971	1250.513	641.7369	433.1841	295.5456	483.5287	667.7639	1202.635	503.5866	11.54221	0	0	3.904217	6.058546
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.278087	112.5434
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.400075	18.49417
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.537098	38.22709
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.129315	122.1595
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.216473	158.7184
387.2116	0	0	0	29.3802	29.90484	75.02438	435.4148	332.2679	277.6853	481.8193	528.5272	524.6512	459.5936	5.771109	0	0	4.750187	20.94429
0	0	0	0	0	0	0	0	113.7305	53.60306	0	0	0	0	0	0	0	1.569761	80.87406
358.9648	0	73.24557	892.3527	961.2744	1111.64	1144.274	1144.274	1121.388	272.3339	11.44262	0	0	0	0	0	0	1.429201	31.26431
454.8268	260.3166	207.0924	341.6044	483.8581	483.8581	483.8581	483.8581	483.8581	483.8581	483.8581	303.3798	12.09657	0	0	0	35.80583	1.397074	172.0318
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.767576	128.3086
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.839805	126.8726
895.5052	893.246	884.3135	532.6268	1143.13	1144.023	1129.714	945.9615	893.246	893.246	893.246	912.826	969.0565	913.8301	893.246	893.246	893.246	2.188524	165.7986
140.0419	453.2145	453.2145	428.2876	5.438524	0	0	0	0	0	0	0	10.42383	435.9923	453.2145	454.4258	453.2145	2.150725	110.2108
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.33676	1.920351	1.386514	94.86118
37.57687	0	17.65051	284.6857	23.49718	0	0	0	8.154047	44.88786	0	0	0	0	0	0	0	3.289149	146.7784
89.38403	0	0	0	0	721.3211	841.9713	745.5167	770.9402	776.5891	674.9963	56.12675	0	0	0	0	302.0038	3.149493	110.3906
160.281	0	0	0	0	0	0	0	0	0	0	0	557.2567	750.3792	851.7635	935.9732	389.4875	1.579718	51.47415
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.980958	112.17
453.2145	342.1765	368.9162	453.2145	393.8431	220.7144	231.5916	418.7701	453.2145	402.001	408.7993	453.2145	453.5309	527.7387	487.0822	453.2145	451.4016	3.015758	29.32875
338.4202	289.9696	734.0911	734.0911	734.0911	734.0911	734.0911	723.8141	500.5182	116.3993	0	0	0	0	0	0	0	4.818756	128.4721
0	0	0	0	0	0	0	0	0	0	152.9291	69.784	17.24349	11.0987	13.8652	1.424347	0	4.972947	176.658
0	0	0	0	0	0	0	0	227.1357	217.0653	37.81548	0	0	0	0	0	0	4.6033	92.82782
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6525893	137.5996
5.721313	1044.721	45.77052	0	0	0	0	0	0	0	0	0	0	805.7075	982.9325	1129.398	1144.274	1.265383	175.1127
837.2703	404.048	27.24125	0	0	17.70301	337.6689	704.3573	1078.786	423.6613	73.9751	6.820401	362.591	50.89071	372.3617	962.4528	843.0549	4.058238	125.8388
0	0	0	0	0	0	0	0	0	0	194.5366	74.14413	0	0	0	0	0	4.367956	160.2803
0	301.1468	486.3512	130.1119	0	0	0	0	0	0	0	0	0	0	0	0	0	2.984693	129.2459
502.0027	853.0497	931.1508	893.246	893.246	893.246	933.4102	1106.117	715.4212	157.2101	0	0	0	0	0	0	0	1.686331	104.872
417.8636	180.8314	0	0	0	0	27.64583	34.89719	21.75409	71.15391	360.7583	453.2145	453.7681	453.2145	453.2145	453.2145	453.2145	1.961119	115.9449
