731.0251	209.7018	623.4714	731.018	731.018	746.7994	773.7238	744.3075	751.575	780.5225	734.6772	731.018	731.018	667.4194	165.2101	28.5097	621.4993	0.6332781	86.84577
0	217.4095	248.3045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.436525	132.7011
744.833	640.6593	697.3646	866.1765	885.1815	850.0584	886.7774	823.0656	817.2545	914.4277	866.1052	738.5095	738.5095	686.0742	199.3977	94.30972	311.4105	0.6431558	88.94151
757.1733	580.8226	689.0523	972.8817	988.6493	949.6281	814.0268	783.639	777.2594	815.9058	951.1273	810.1218	738.5095	738.5095	552.171	317.0916	537.14	0.7528503	78.5537
272.8471	0	0	5.169567	718.5693	738.5095	738.5095	738.5095	738.5095	738.5095	738.5095	478.7261	0	0	0	0	0	0.3942916	123.1061
693.6096	0	132.9318	726.6931	738.5095	751.4818	905.8141	944.3848	746.2429	738.5095	738.5095	738.5095	737.0325	227.8164	7.775265	0	0	0.4008894	107.1163
737.1152	388.4684	695.5617	745.8221	759.7294	771.0637	930.709	920.0123	892.5432	943.5648	753.0841	738.5095	738.5095	446.0562	29.54039	0	12.13889	0.5374712	95.61835
739.7907	581.6904	702.4144	773.0018	794.9489	803.6103	936.3474	898.2081	868.3403	949.7159	753.5004	738.5095	738.5095	458.6106	45.0491	9.311071	82.07315	0.5746719	95.61177
738.5095	203.4623	667.2406	738.5095	738.5095	800.5369	739.6983	738.5095	738.5095	738.5095	738.5095	700.8447	700.1062	607.7905	115.9461	35.81422	82.14322	0.719978	89.09967
742.1351	209.7757	623.1017	934.7951	959.9612	964.8132	846.0339	846.474	881.4885	930.5835	828.6215	738.5095	738.5095	541.3232	143.9769	152.7453	379.83	0.7878559	92.51537
723.1386	22.96377	675.7989	738.5095	738.5104	764.5471	915.7387	921.6253	935.6518	887.5595	782.7029	738.5095	738.5095	308.6961	5.908077	0	0	0.3746901	102.9541
