73.26843	62.01204	74.12838	209.767	297.2868	3.710321	194.1792	316.1786	165.2491	0	1.049292	0	0	0	87.17761	0	177.6473	4.025514	62.2718
213.2404	0	120.0093	0	0	0	0	0	72.60457	548.2772	502.6156	378.7962	0	139.8615	50.77234	230.5471	11.49543	4.288177	77.15797
316.1147	0	0	0	0	0	0	0	0	0	14.72314	554.2823	866.0743	776.8671	78.81206	0	0	4.574846	72.10895
199.8541	39.90376	0	0	0	0	0	0	0	1.687216	592.3776	1108.55	1028.849	280.3442	955.8765	571.6884	584.6713	4.099158	62.93674
8.543933	398.799	296.8797	471.9748	902.2037	74.99044	0	0	0	0	0	0	0	0	0	1.447469	434.9645	5.2003	74.13648
1141.262	894.7521	943.9534	920.1058	225.0244	250.593	812.431	406.2119	362.7301	720.888	385.6153	69.80006	599.331	927.3855	903.0359	893.246	658.4254	5.598237	71.06845
224.0687	10.7116	11.78489	114.9481	919.6056	165.3518	0	0	0	0	0	0	0	0	399.7802	676.2855	69.63535	5.932465	92.8316
0	0	0	0	0	0	0	382.4406	890.444	840.5303	850.9102	125.2915	0	0	0	0	0	5.346841	83.41699
281.786	0	0	0	0	0	0	115.4735	39.01197	0	0	30.95414	183.665	394.536	650.0839	1117.134	507.7684	4.012018	68.69518
173.5177	0	0	0	0	0	468.1063	700.9302	112.8755	29.64236	59.81744	417.1178	800.9895	0	0	0	0	5.539584	89.9931
